seller_id,seller_zip_code_prefix,seller_city,seller_state
f67efa3f0b6761102a7f8c6b7b571f5d,82300,curitiba,PR
382229d1e840115ffe3dbf5ff460e417,23092,rio de janeiro,RJ
5c243662ce92d84573bfaff24c3e3700,3702,sao paulo,SP
fd386aa7bed2af3c7035c65506c9b4a3,4208,sao paulo,SP
ff4e2d38692ce827b1a4f4b8196e680d,3319,sao paulo,SP
1b7e5006cb25dd23ce8686691013b121,2350,sao paulo,SP
4559697a8f7e637227c2eeaed843baff,19029,presidente prudente,SP
e8f6dc8e6a1dcde89d20e3995c8d90b3,3476,sao paulo,SP
81a1104df0f08b59c68aa5b03cfe398e,83020,sao jose dos pinhais,PR
750303a20e9c56b2a6bc45cdce0b897d,74333,goiania,GO
f8db351d8c4c4c22c6835c19a46f01b0,13324,salto,SP
1838dd9b8977065acf51d95e0053ea7a,30882,belo horizonte,MG
5d378b73ab7dd6f0418d743e5dcb0bd1,1026,sao paulo,SP
1ca7077d890b907f89be8c954a02686a,6506,santana de parnaiba,SP
3a490ba60afa30ece0e7d50cfe74a4f0,31365,belo horizonte,MG
d566c37fa119d5e66c4e9052e83ee4ea,4131,sao paulo,SP
2199e7fe213c16213bf5d6a7eadc9a5d,11900,registro,SP
e333046ce6517bd8bb510291d44f0130,18950,ipaussu,SP
5a425cc503b39b262a847fd6212bf53b,86010,londrina,PR
43b2c864251aa0ce4030c746984e088a,71936,brasilia,DF
17eea220a40cc0d2c0c5346379682398,3565,sao paulo,SP
270297ead4c65a6cd2593960d2af6b21,4696,sao paulo,SP
17f51e7198701186712e53a39c564617,3908,sao paulo,SP
2addf05f476d0637864454e93ba673d5,70856,brasilia,DF
655220df33262c7e0c4949a147366f94,9951,diadema,SP
f4ce8ca9fa7157e3b33f536ac9a4487d,16306,penapolis,SP
de9727ca376d1be6ec121b110aa7954c,87114,sarandi,PR
70a12e78e608ac31179aea7f8422044b,12327,jacarei,SP
808d4348b916efa08e766ebad39f61eb,2336,sao paulo,SP
2d2c62bef4c8ba0dd74e0e228e808539,14096,ribeirao preto,SP
ff063b022a9a0aab91bad2c9088760b7,9171,santo andre,SP
beadbee30901a7f61d031b6b686095ad,7097,guarulhos,SP
25cf099de44674fde97473224f9d59ab,6716,cotia,SP
d94a40fd42351c259927028d163af842,37443,baependi,MG
0885aaf116795758dfeb5f1032487bcd,8541,ferraz de vasconcelos,SP
dfc5fb7259bb2b599ca565e6e9448f0f,9780,sao bernardo do campo,SP
3a3e46d10f74d8a6ca76e2b538f106a0,2522,sao paulo,SP
2d2322d842118867781fc737e96d59a1,5879,sao paulo,SP
e4fc40017a6d22c46a14ac2e17f87c3e,86702,arapongas,PR
2bf6a2c1e71bbd29a4ad64e6d3c3629f,28615,nova friburgo,RJ
7c4618c82226628831613e95e9c22f44,18136,sao roque,SP
06579cb253ecd5a3a12a9e6eb6bf8f47,4007,sao paulo - sp,SP
8ab42aa58097fd4668d60cc648225d5f,74150,goiania,GO
4978a02ea9c8be7a9b5480680f40334e,8215,sao paulo,SP
46dc3b2cc0980fb8ec44634e21d2718e,22240,rio de janeiro,RJ
81f89e42267213cb94da7ddc301651da,19063,presidente prudente,SP
165fc07beebdcb6190fba8a06db2a449,87015,maringa,PR
0691148aee60ca47977c187804f935ae,86010,londrina,PR
70eea00b476a314817cefde4aad4f89a,13250,itatiba,SP
7040e82f899a04d1b434b795a43b4617,1026,sao paulo,SP
83a75eea11694e36e56dd0cb2240229a,13905,amparo,SP
20b54c376b794ed028df09a3cd88e8dc,9560,sao caetano do sul,SP
adbe70ab2c97442046d393988c8d1d27,9321,maua,SP
42bde9fef835393bb8a8849cb6b7f245,71551,brasilia,DF
66922902710d126a0e7d26b0e3805106,31842,belo horizonte,MG
05f51e13da97139648b8125c31e5f51b,31910,belo horizonte,MG
7d456afc660226829370f3173d14520c,8820,mogi das cruzes,SP
1900267e848ceeba8fa32d80c1a5f5a8,14940,ibitinga,SP
0e982cff76cc0579f632cea8a0e38c9d,88316,itajai,SC
6ee85be3693ed79a8e80718743d80655,3937,sao paulo,SP
f789d2c4f2c2eb38fc4373e7a4b35264,36010,juiz de fora,MG
880eda903e719a5f179f7e9fceb3a69d,14610,ipua,SP
31da954dc0855f2495c6310f70a2f931,13601,araras,SP
c18309219e789960add0b2255ca4b091,20521,rio de janeiro,RJ
17e34d8224d27a541263c4c64b11a56b,14085,riberao preto,SP
870d0118f7a9d85960f29ad89d5d989a,37708,pocos de caldas,MG
ec8879960bd2221d5c32f8e12f7da711,13253,itatiba,SP
9df5750209b83567ec144eb299d7d634,93032,sao leopoldo,RS
06df0c10d34e459d9672bc77388742eb,87045,maringa,PR
3c03b12bab54d8b37d79d914bfdb1aa0,25561,sao joao de meriti,RJ
9d5a9018aee56acb367ba9c3f05d1d6a,74930,aparecida de goiania,GO
f9244d45189d3a3605499abddeade7d5,3029,sao paulo,SP
198c7ea11960a9844b544d9bcdca860c,37590,jacutinga,MG
66e0557ecc2b4dbea057e93f215f68d8,4771,sao paulo,SP
228e4c1a0be164f613d41c24345f9d2c,86360,bandeirantes,PR
d66c11a9572221d92fbb8c4897db5f9b,20770,rio de janeiro,RJ
c70c1b0d8ca86052f45a432a38b73958,13186,hortolandia,SP
725af026f869236a8dd0ceb98564d156,35530,claudio,MG
98dddbc4601dd4443ca174359b237166,87111,sarandi,PR
f8201cab383e484733266d1906e2fdfa,88137,palhoca,SC
