geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
13223,-23.214642313163168,-46.80396377210217,varzea paulista,SP
13252,-22.962507150351165,-46.79794228444784,itatiba,SP
13224,-23.2256361212416,-46.8352505773309,várzea paulista,SP
13220,-23.21556855333337,-46.8459750798889,várzea paulista,SP
13250,-23.005474434298936,-46.84112811740003,itatiba,SP
13347,-23.141554810215275,-47.23811647179686,indaiatuba,SP
13360,-23.0122137105142,-47.52203973160603,capivari,SP
13310,-23.27791979536116,-47.29777730942436,itu,SP
13380,-22.779754253242903,-47.295758177052605,nova odessa,SP
13346,-23.1144961851232,-47.22977576894223,indaiatuba,SP
13330,-23.089034640573622,-47.21441923786709,indaiatuba,SP
13304,-23.277113936724533,-47.27658838802001,itu,SP
13315,-23.299821440186975,-47.13776212614689,cabreuva,SP
13339,-23.09232014212125,-47.19741214338984,indaiatuba,SP
13322,-23.194155763010308,-47.26601382366275,salto,SP
13327,-23.175880576172972,-47.31592004954123,salto,SP
13324,-23.20591698084141,-47.307845865803,salto,SP
13301,-23.25803550268717,-47.29417635508712,itu,SP
13320,-23.198860047870664,-47.29334560811024,salto,SP
13305,-23.28289182896337,-47.25198334700922,itu,SP
13311,-23.26608248211083,-47.31279244463039,itu,SP
13382,-22.802054627807152,-47.30784990256127,nova odessa,SP
13340,-23.10225337735851,-47.182096252041575,indaiatuba,SP
13321,-23.190243653067117,-47.291570633360266,salto,SP
13312,-23.25718023729017,-47.35604676504709,itu,SP
13375,-22.9294881423121,-47.56826980444118,mombuca,SP
13328,-23.184582414451015,-47.328649797768485,salto,SP
13468,-22.75357308071264,-47.3394119839509,americana,SP
13416,-22.715110444918835,-47.645625352213,piracicaba,SP
13450,-22.760477687572443,-47.41281121951772,santa bárbara d'oeste,SP
13419,-22.726257875353635,-47.63781138952056,piracicaba,SP
13453,-22.73579256527013,-47.41089508396748,santa barbara d'oeste,SP
13411,-22.671447720100478,-47.68291776300415,piracicaba,SP
13454,-22.744969047625496,-47.37914712056189,santa barbara d'oeste,SP
13467,-22.78001467637804,-47.3518002860981,americana,SP
13480,-22.564590914795996,-47.40315315223038,limeira,SP
13401,-22.75658158673322,-47.6511707514571,piracicaba,SP
13481,-22.599254430886607,-47.37980963550319,limeira,SP
13473,-22.72893170107914,-47.301322143632056,americana,SP
13403,-22.727374795169958,-47.67061025477531,piracicaba,SP
13409,-22.677209288360626,-47.71180937705575,piracicaba,SP
13484,-22.541719708891844,-47.427681190013296,limeira,SP
13418,-22.72880404359728,-47.63173831975289,piracicaba,SP
13405,-22.71683928585045,-47.65736585405934,piracicaba,SP
13420,-22.74098779744896,-47.60706025967849,piracicaba,SP
13471,-22.722145470713865,-47.33535052553523,americana,SP
13457,-22.768743804807222,-47.395682479228896,santa bárbara d'oeste,SP
13490,-22.47209221623169,-47.459789454545096,cordeiropolis,SP
13456,-22.75967282783305,-47.364736674563375,santa barbara d'oeste,SP
13460,-22.778060459662225,-47.28202389849666,nova odessa,SP
13483,-22.56835042131686,-47.44743947974489,limeira,SP
13495,-22.59026385142432,-47.51988929812747,iracemápolis,SP
13408,-22.67126597723474,-47.69675782988044,piracicaba,SP
13486,-22.568907864569766,-47.37619564683011,limeira,SP
13466,-22.752315072998982,-47.32371492368279,americana,SP
13478,-22.737278419931872,-47.31266995989381,americana,SP
13406,-22.68073272144369,-47.70099050140135,piracicaba,SP
13432,-22.676453803284016,-47.770112916082496,piracicaba,SP
13560,-22.01139055955482,-47.886487092764376,sao carlos,SP
13502,-22.4294776769289,-47.58848653828849,rio claro,SP
13505,-22.392256145058425,-47.55944968375016,rio claro,SP
13506,-22.41279106394308,-47.55498970959049,rio claro,SP
13569,-22.01401696225976,-47.87496317485142,sao carlos,SP
13504,-22.38438072912452,-47.586364840844695,rio claro,SP
13503,-22.404280214539902,-47.57843446971193,rio claro,SP
13570,-22.031991221156915,-47.87613457059884,sao carlos,SP
13565,-21.969376473950696,-47.89086773875321,sao carlos,SP
13566,-22.00055438718329,-47.88585695697964,sao carlos,SP
13575,-22.03342996672426,-47.91371971353119,sao carlos,SP
13568,-22.016967296150906,-47.85171546211552,sao carlos,SP
13501,-22.43774874385965,-47.5583294377924,rio claro,SP
13520,-22.5567717701264,-47.91123662245614,sao pedro,SP
13601,-22.363302142939556,-47.38673630322003,araras,SP
13631,-22.002685611188895,-47.42592206193028,pirassununga,SP
13660,-21.858555070695942,-47.48403458197557,porto ferreira,SP
13630,-22.00660589921609,-47.42763984666532,pirassununga,SP
13603,-22.357155798358097,-47.4052921218512,araras,SP
13611,-22.20297400925932,-47.38019840185567,leme,SP
13720,-21.592175195884263,-46.89389599036144,são josé do rio pardo,SP
13760,-21.472572344386293,-46.74795423526378,tapiratiba,SP
13715,-21.737799874375423,-46.96780519384342,itobi,SP
13820,-22.689712550377955,-46.98249303136359,jaguariuna,SP
13880,-21.83948265963376,-46.88952885213608,vargem grande do sul,SP
13844,-22.382941116125448,-46.94664125419024,mogi-guacu,SP
13843,-22.3970091627978,-46.94545202732525,mogi guaçu,SP
13800,-22.438121280598992,-46.973524736049406,mogi mirim,SP
13870,-21.97841480270819,-46.79561480625737,sao joao da boa vista,SP
13825,-22.61429565168213,-47.06761188787577,holambra,SP
13835,-22.338621,-47.17603125,conchal,SP
13874,-21.96762672836732,-46.787603701128894,sao joao da boa vista,SP
13806,-22.410052544109128,-46.97276509151268,mogi mirim,SP
13846,-22.33932197651208,-46.954460413369226,mogi guaçu,SP
13890,-21.936065315045536,-46.716360855959365,aguas da prata,SP
13908,-22.72282092806635,-46.84179829244856,amparo,SP
13960,-22.59496246184797,-46.521509282521215,socorro,SP
13950,-22.523688000000003,-46.64738025,lindoia,SP
13940,-22.47745636162787,-46.63246689302295,aguas de lindoia,SP
13905,-22.712172829880437,-46.78936475062037,amparo,SP
13920,-22.73824150585765,-46.8958585777586,pedreira,SP
13930,-22.596440207291085,-46.71196868822353,serra negra,SP
13974,-22.441689885911977,-46.8296843558603,itapira,SP
14075,-21.152969235356927,-47.77227625506376,ribeirao preto,SP
14020,-21.210104711049134,-47.80139005429387,ribeirao preto,SP
14050,-21.17121748495008,-47.81941847157649,ribeirao preto,SP
14095,-21.188764942887172,-47.76987064730896,ribeirao preto,SP
14085,-21.16850440882337,-47.79370519233655,ribeirao preto,SP
14021,-21.21227916180968,-47.78815176242136,ribeirao preto,SP
14096,-21.197994153181128,-47.779317275572765,ribeirao preto,SP
14090,-21.1774515925616,-47.79583295337295,ribeirao preto,SP
14094,-21.194323097917405,-47.74678872433223,ribeirão preto,SP
14055,-21.1575781634253,-47.81743621509692,ribeirao preto,SP
14079,-21.15613133316094,-47.74568764755373,ribeirao preto,SP
14091,-21.1894024299152,-47.79295570344507,ribeirao preto,SP
14031,-21.20034933166944,-47.83509389217496,ribeirao preto,SP
14070,-21.116471333054424,-47.79073400291418,ribeirao preto,SP
14071,-21.113868434125944,-47.79592700590096,ribeirao preto,SP
14092,-21.174925033585303,-47.7686162776848,ribeirao preto,SP
14166,-21.12954989370417,-47.97764683028446,sertaozinho,SP
14160,-21.13146388576363,-47.9959677574636,sertaozinho,SP
14177,-21.12270565823476,-48.0135887254543,sertaozinho,SP
14110,-21.185944576067463,-47.81498292186677,bonfim paulista,SP
14115,-21.49530743377723,-48.03684008452243,guatapará,SP
14120,-21.2389749988545,-47.97126109666656,dumont,SP
14230,-21.31363348956331,-47.56361877243968,serra azul,SP
14312,-20.916468353698388,-47.574216767527176,batatais,SP
14315,-20.90094932674236,-47.58906832178506,batatais,SP
14400,-20.53193450696372,-47.399446711253766,franca,SP
14407,-20.50234199999999,-47.4215895,franca,SP
14405,-20.506793628480604,-47.40773763671002,franca,SP
14403,-20.54822779974972,-47.395897060007975,franca,SP
14406,-20.531151999894856,-47.43366787318517,franca,SP
14401,-20.530671079410943,-47.39851931627846,franca,SP
14580,-20.43399042630061,-47.81416224047547,guara,SP
14610,-20.43102420974765,-48.01701483913844,ipua,SP
14600,-20.581177442701478,-47.858931261277824,sao joaquim da barra,SP
14640,-20.73906887829901,-48.06389922635336,morro agudo,SP
14680,-21.026562514440094,-47.78329414537015,jardinopolis,SP
14783,-20.57622133702129,-48.57792225353819,barretos,SP
14780,-20.55352180460502,-48.57715926810552,barretos,SP
14706,-20.944302152674616,-48.50429911235303,bebedouro,SP
14708,-20.92906365156043,-48.49522308128064,bebedouro,SP
14709,-20.928623885001464,-48.49299639722605,bebedouro,SP
14781,-20.5342210194687,-48.56356843130872,barretos,SP
14750,-21.010986295708047,-48.20869881125268,pitangueiras,SP
14801,-21.787360438801997,-48.19339828795659,araraquara,SP
14870,-21.253339982915808,-48.32841354256132,jaboticabal,SP
14802,-21.760806096824155,-48.17228519205648,araraquara,SP
14882,-21.250592999999995,-48.31762049999999,jaboticabal,SP
14811,-21.782297483207348,-48.14919211601936,araraquara,SP
14808,-21.812698026371937,-48.15183966694556,araraquara,SP
14800,-21.80811877629983,-48.17662302746847,araraquara,SP
14840,-21.36235769739203,-48.232975701561735,guariba,SP
14850,-21.36757068180344,-48.06270442872158,pradopolis,SP
14940,-21.7664768468313,-48.83154737836604,ibitinga,SP
14960,-21.46284342229134,-49.21918836311204,novo horizonte,SP
14910,-21.72886646318172,-48.68881488220222,tabatinga,SP
15041,-20.796222017784032,-49.42402036205527,sao jose do rio preto,SP
15015,-20.81842802837701,-49.39248776604019,sao jose do rio preto,SP
15025,-20.80243626346376,-49.39562406741489,sao jose do rio preto,SP
15085,-20.83841198142741,-49.38082796951136,sao jose do rio preto,SP
15053,-20.776666890782614,-49.36287357278835,sao jose do rio preto,SP
15076,-20.830232611066197,-49.35777544399851,sao jose do rio preto,SP
15046,-20.77693393507797,-49.38713234157808,sao jose do rio preto,SP
15014,-20.81734497064537,-49.38133679126948,sao jose do rio preto,SP
15062,-20.832391979671076,-49.33780073339066,sao jose do rio preto,SP
15081,-20.84380119949777,-49.36891118527178,são josé do rio preto,SP
15070,-20.8170171874536,-49.36425413438004,sao jose do rio preto,SP
15030,-20.79075839726487,-49.38146791931792,sao jose do rio preto,SP
15040,-20.799911489122422,-49.41898406325502,são josé do rio preto,SP
15086,-20.84877053899188,-49.38347792409516,sao jose do rio preto,SP
15130,-20.806068345905757,-49.50314249273567,mirassol,SP
15150,-20.7679005843988,-49.71138311138122,monte aprazível,SP
15170,-20.619786901756022,-49.64820320291271,tanabi,SP
15155,-20.889600826708687,-49.57165655226015,jaci,SP
15350,-20.68604093423175,-50.55347736946949,auriflama,SP
15501,-20.433488753848312,-49.97851439170862,votuporanga,SP
15502,-20.405604560394835,-49.99195266803888,votuporanga,SP
15600,-20.28599742780295,-50.26063395418952,fernandopolis,SP
15601,-20.29811259961654,-50.25331663457617,fernandopolis,SP
15685,-20.00472845531312,-50.36990917648097,ouroeste,SP
15603,-20.284016680741093,-50.24642128435183,fernandopolis,SP
15707,-20.24226074796197,-50.5585532898521,jales,SP
15704,-20.27939929861524,-50.5535315563023,jales,SP
15773,-20.38868099999999,-50.94843585982183,nova canaa paulista,SP
15810,-21.162702972351784,-48.97639517069088,catanduva,SP
15950,-21.24607941923738,-48.80412605259864,santa adelia,SP
16072,-21.204108401787465,-50.45286394468003,aracatuba,SP
16021,-21.22597638634657,-50.459834200386645,aracatuba,SP
16010,-21.21285039439666,-50.44858920843672,aracatuba,SP
16057,-21.167685565641403,-50.44867684041202,araçatuba,SP
16025,-21.211056293204475,-50.46139197317208,araçatuba,SP
16012,-21.21832154593456,-50.400362346932894,araçatuba,SP
16200,-21.301705697260985,-50.33198634467411,birigui,SP
16250,-21.557737960564367,-50.43903580013244,clementina,SP
16260,-21.35244293102535,-50.28482297686622,coroados,SP
16306,-21.412735682401664,-50.0932985636057,penapolis,SP
16370,-21.533430937082915,-49.85453805246805,promissao,SP
16301,-21.426570046543283,-50.06791761043272,penapolis,SP
16304,-21.442124375537592,-50.07351408965658,penapolis,SP
16403,-21.697048432542783,-49.746439248588445,lins,SP
16430,-21.619351760298564,-49.79754957760015,guaicara,SP
16450,-21.797908200846816,-49.93740098314191,getulina,SP
16900,-20.913260060505507,-51.37206780904842,andradina,SP
17014,-22.3312275,-49.07597849999999,bauru,SP
17047,-22.33259929227913,-49.0443811707606,bauru,SP
17013,-22.32408404244344,-49.05959852054356,bauru,SP
17020,-22.309153397714876,-49.06667943533956,bauru,SP
17012,-22.332425763517893,-49.060789754631074,bauru,SP
17018,-22.35973743184844,-49.05231525174554,bauru,SP
17026,-22.296469236850484,-49.03471065377948,bauru,SP
17032,-22.32817929115924,-49.02886625465973,bauru,SP
17051,-22.33137826421038,-49.096775499711526,bauru,SP
17016,-22.339989670003984,-49.0681097004153,bauru,SP
17065,-22.317322505668766,-49.11045345432344,bauru,SP
17064,-22.349206736746638,-49.04109341945789,bauru,SP
17160,-22.032324794455896,-48.90920500612332,arealva,SP
17190,-21.886804297120783,-49.221909036822886,reginopolis,SP
17209,-22.27568678711987,-48.542599749927895,jau,SP
17208,-22.280791095202737,-48.5521513301464,jaú,SP
17250,-22.087700920983718,-48.7476570587839,bariri,SP
17290,-22.50137476856727,-48.707334186318725,macatuba,SP
17210,-22.29164124459334,-48.54989181391441,jaú,SP
17206,-22.268158575592278,-48.56480100713664,jaú,SP
17340,-22.486085526661206,-48.547449669138985,barra bonita,SP
17380,-22.28333968942237,-48.11555789578162,brotas,SP
17300,-22.371028644611588,-48.38528974062769,dois corregos,SP
17320,-22.40983742501461,-48.45042421567509,mineiros do tiete,SP
17360,-22.437478077083373,-48.17275356636137,torrinha,SP
17400,-22.218988944556266,-49.64362334020589,garca,SP
17511,-22.181007751312865,-49.963543554532905,marilia,SP
17512,-22.154209249920417,-49.95162687408481,marilia,SP
17580,-22.105021567709144,-50.1738866856198,pompeia,SP
17514,-22.188742247875226,-49.93422578806241,marilia,SP
17526,-22.229997861121024,-49.971617848460646,marilia,SP
17602,-21.93532101918528,-50.49756182976886,tupa,SP
17690,-21.92576605362672,-50.74077415347185,bastos,SP
17603,-21.94846574205311,-50.50900527295919,tupa,SP
17605,-21.936588293449766,-50.52238400033537,tupa,SP
17604,-21.942739057367696,-50.52301704823943,tupa,SP
17700,-21.78761366528708,-50.87213184519997,osvaldo cruz,SP
17800,-21.68804676595129,-51.08242332977711,adamantina,SP
17900,-21.4988715,-51.53786099999999,dracena,SP
17980,-21.362307677836903,-51.86346633891845,panorama,SP
18044,-23.50986470167544,-47.484121269794414,sorocaba,SP
18070,-23.47779747737896,-47.48145219317328,sorocaba,SP
18035,-23.501058123111395,-47.46835501559965,sorocaba,SP
18078,-23.427220495412364,-47.46811611532685,sorocaba,SP
18074,-23.448281036643923,-47.48873627920402,sorocaba,SP
18072,-23.42932935268456,-47.50644636159242,sorocaba,SP
18040,-23.50436812822437,-47.46615628434992,sorocaba,SP
18086,-23.44975663113856,-47.440931855963925,sorocaba,SP
18013,-23.49327839993657,-47.4093955217843,sorocaba,SP
18090,-23.474158480273637,-47.4550642451937,sorocaba,SP
18030,-23.50590292645274,-47.46270406757463,sorocaba,SP
18055,-23.489741556206333,-47.509921178602326,sorocaba,SP
18025,-23.520480249006216,-47.44649732938174,sorocaba,SP
18053,-23.498115496249092,-47.51679150000001,sorocaba,SP
18052,-23.539013392723216,-47.49104229586244,sorocaba,SP
18045,-23.516280838190312,-47.476832039961934,sorocaba,SP
18081,-23.47288663304276,-47.44472630849193,sorocaba,SP
18095,-23.490452840257284,-47.45339333018629,sorocaba,SP
18015,-23.49636707533955,-47.43890030979464,sorocaba,SP
18048,-23.53401196947312,-47.46735238343239,sorocaba,SP
18016,-23.49902773488326,-47.42744498842495,sorocaba,SP
18057,-23.485249497922528,-47.50875151387845,sorocaba,SP
18010,-23.497758429915205,-47.45587542936695,sorocaba,SP
18061,-23.493304498470785,-47.48204226449884,sorocaba,SP
18056,-23.50407808465575,-47.50637508451152,sorocaba,SP
18021,-23.50616891395926,-47.43999487691152,sorocaba,SP
18185,-23.821237436073822,-47.71739093523898,pilar do sul,SP
18110,-23.540699932021333,-47.45842622799934,votorantim,SP
18190,-23.511645,-47.567511,aracoiaba da serra,SP
18130,-23.53626695697963,-47.13489184347044,sao roque,SP
18136,-23.56096330427244,-47.14802654049926,sao roque,SP
18115,-23.55641699169012,-47.4445312013676,votorantim,SP
18108,-23.496224877055745,-47.37041894685208,sorocaba,SP
18112,-23.5270462641308,-47.43206506260343,votorantim,SP
18132,-23.521078528228543,-47.138172429386366,sao roque,SP
18250,-23.37379496850616,-48.18632120576463,guareí,SP
18401,-23.975863693331,-48.87459952903885,itapeva,SP
18550,-23.279657630556585,-47.6618565754143,boituva,SP
18520,-23.17098515567461,-47.73847012348546,cerquilho,SP
18540,-23.213642809967485,-47.52204509959029,porto feliz,SP
18500,-23.03582473318652,-47.8363026594829,laranjal paulista,SP
18530,-23.112239657852275,-47.71121420729847,tiete,SP
18603,-22.88432509788077,-48.45934051463188,botucatu,SP
18608,-22.86981926481748,-48.45696374622915,botucatu,SP
18600,-22.888585037191984,-48.44275075867046,botucatu,SP
18604,-22.87815754731953,-48.42619898834323,botucatu,SP
18640,-23.087760940509984,-48.369335601835495,pardinho,SP
18685,-22.58508820351035,-48.8109752196649,lencois paulista,SP
18607,-22.885356846451742,-48.47764303000053,botucatu,SP
18760,-23.037596029379426,-49.163361189515406,cerqueira cesar,SP
18720,-23.385586077409,-48.71884722663808,paranapanema,SP
18730,-23.419413,-49.09844700000001,itai,SP
18702,-23.11054898834324,-48.900872263113854,avare,SP
18701,-23.105366606727763,-48.91147056680601,avare,SP
18800,-23.200603133077674,-49.38191047731838,piraju,SP
18950,-23.05035208242116,-49.62755542394423,ipaussu,SP
19025,-22.09785593377639,-51.40156940368525,presidente prudente,SP
19015,-22.123409374314768,-51.39556785188995,presidente prudente,SP
19023,-22.11545190136955,-51.39640853541775,presidente prudente,SP
19050,-22.13375624761404,-51.402435088564296,presidente prudente,SP
19020,-22.13651597360134,-51.396204302534905,presidente prudente,SP
19060,-22.12714089877284,-51.42017611679179,presidente prudente,SP
19063,-22.131826190859822,-51.450761316949546,presidente prudente,SP
19062,-22.13113754593455,-51.426417331669455,presidente prudente,SP
19042,-22.133927157857254,-51.36875322173029,presidente prudente,SP
19029,-22.07708974256958,-51.41548624933166,presidente prudente,SP
19200,-22.280965825980445,-51.49055492419442,pirapozinho,SP
19300,-22.002385790929264,-51.56036410767424,presidente bernardes,SP
19400,-21.881549344197197,-51.84621930031394,presidente venceslau,SP
19470,-21.77289607496572,-52.10945787915076,presidente epitacio,SP
19700,-22.430861482369068,-50.57420394458222,paraguacu paulista,SP
19780,-22.25666743852699,-50.69492739291294,quata,SP
19800,-22.66791333527613,-50.41920174522468,assis,SP
19814,-22.64961538190318,-50.406862966414685,assis,SP
19880,-22.752691244854063,-50.38967035867833,cândido mota,SP
19840,-22.612730029018135,-50.66536412319007,maracai,SP
19806,-22.657282312191057,-50.41657037194679,assis,SP
19820,-22.751694253550635,-50.5739497814992,taruma,SP
19803,-22.679653253935196,-50.44287891853987,assis,SP
19804,-22.66272240238052,-50.43776522959186,assis,SP
19830,-22.42925217631197,-50.20413759688468,echapora,SP
19906,-22.98945573088105,-49.87509247068391,ourinhos,SP
19911,-22.972046898695822,-49.87234234248948,ourinhos,SP
19913,-22.977260214265105,-49.8573142076,ourinhos,SP
20021,-22.90970975575626,-43.17132226977895,rio de janeiro,RJ
20051,-22.90216947322403,-43.18431801722535,rio de janeiro,RJ
20040,-22.906800000000004,-43.176623145421054,rio de janeiro,RJ
20031,-22.91064096725142,-43.17650983181368,rio de janeiro,RJ
20081,-22.8961084117468,-43.18164216911137,rio de janeiro,RJ
20060,-22.907300762421368,-43.18372964446876,rio de janeiro,RJ
20230,-22.908714883432378,-43.193807831813686,rio de janeiro,RJ
20270,-22.920104850395337,-43.22138202997862,rio de janeiro,RJ
20241,-22.932760211495157,-43.19785123743439,rio de janeiro,RJ
20261,-22.925732829755905,-43.22234726520112,rio de janeiro,RJ
20220,-22.90545140437997,-43.20561545490215,rio de janeiro,RJ
20210,-22.90580877517465,-43.19400895420968,rio de janeiro,RJ
20240,-22.917041999999995,-43.18825317816965,rio de janeiro,RJ
20251,-22.923409610046747,-43.20650332223439,rio de janeiro,RJ
20521,-22.92505850706913,-43.230232813203365,rio de janeiro,RJ
20560,-22.918809812943557,-43.26535370468581,rio de janeiro,RJ
20550,-22.923980497085807,-43.22589028129148,rio de janeiro,RJ
20510,-22.93264121120669,-43.23915878100303,rio de janeiro,RJ
20520,-22.92931946221692,-43.23596118471042,rio de janeiro,RJ
20540,-22.92173310574757,-43.25868934445138,rio de janeiro,RJ
20551,-22.915371368504037,-43.242996214902085,rio de janeiro,RJ
20511,-22.93348721120668,-43.24563886482204,rio de janeiro,RJ
20720,-22.907125456287147,-43.29187014002536,rio de janeiro,RJ
20785,-22.887998108806,-43.27113442743371,rio de janeiro,RJ
20770,-22.89844010101571,-43.28117498222639,rio de janeiro,RJ
20780,-22.88650136386977,-43.26883386620703,rio de janeiro,RJ
20760,-22.885768400141632,-43.28869921614064,rio de janeiro,RJ
20740,-22.89603520399333,-43.32157651027179,rio de janeiro,RJ
20751,-22.886944522072778,-43.30459252553521,rio de janeiro,RJ
20735,-22.89834913791924,-43.28603771175494,rio de janeiro,RJ
20725,-22.904585350539566,-43.27965950805009,rio de janeiro,RJ
20940,-22.898688716890845,-43.21711791782575,rio de janeiro,RJ
20930,-22.89002472433818,-43.23590644033692,rio de janeiro,RJ
21011,-22.824625169311496,-43.28779784416291,rio de janeiro,RJ
21021,-22.84545803220033,-43.26412144878531,rio de janeiro,RJ
21073,-22.848617611278385,-43.26966669595899,rio de janeiro,RJ
21044,-22.855739132704457,-43.24139402405136,rio de janeiro,RJ
21235,-22.83586646404876,-43.322162133504506,rio de janeiro,RJ
21210,-22.842290284753936,-43.29762071175495,rio de janeiro,RJ
21221,-22.84519497945644,-43.30289927961805,rio de janeiro,RJ
21215,-22.83452027918724,-43.30055459281813,rio de janeiro,RJ
21220,-22.85673089425243,-43.30517848917994,rio de janeiro,RJ
21360,-22.867576228980287,-43.3308889694731,rio de janeiro,RJ
21331,-22.868125238703804,-43.36551686343707,rio de janeiro,RJ
21321,-22.88688293782105,-43.365750051474464,rio de janeiro,RJ
21351,-22.868008239252077,-43.34458939618565,rio de janeiro,RJ
21381,-22.878476937821056,-43.31517005147447,rio de janeiro,RJ
21371,-22.84559560949849,-43.33790705190715,rio de janeiro,RJ
21311,-22.895820973916518,-43.322793102285125,rio de janeiro,RJ
21511,-22.835470582901703,-43.35969242165472,rio de janeiro,RJ
21545,-22.83891259127456,-43.34313234341075,rio de janeiro,RJ
21540,-22.85041727338564,-43.33748268108384,rio de janeiro,RJ
21635,-22.829193849010363,-43.408286706907525,rio de janeiro,RJ
21660,-22.842986588696125,-43.37442676618174,rio de janeiro,RJ
21750,-22.871499338334544,-43.41181417262971,rio de janeiro,RJ
21770,-22.887010089099142,-43.437039538432735,rio de janeiro,RJ
21740,-22.8864640049889,-43.37710932987132,rio de janeiro,RJ
21832,-22.88305112323195,-43.4889261110046,rio de janeiro,RJ
21843,-22.870511088460173,-43.49528824071454,rio de janeiro,RJ
21840,-22.87459850346245,-43.477731000000006,rio de janeiro,RJ
21815,-22.887035413266773,-43.46466267095627,rio de janeiro,RJ
21853,-22.86908832802572,-43.50623231028202,rio de janeiro,RJ
21825,-22.89211739578164,-43.47562901249349,rio de janeiro,RJ
21931,-22.805776179896323,-43.20393517954484,rio de janeiro,RJ
21921,-22.80845493533955,-43.18765927629982,rio de janeiro,RJ
21941,-22.86933515510882,-43.21992800026346,rio de janeiro,RJ
21930,-22.819789537579453,-43.177251135490046,rio de janeiro,RJ
21920,-22.79448670552253,-43.19901880099832,rio de janeiro,RJ
22081,-22.9860379483813,-43.19247513503371,rio de janeiro,RJ
22050,-22.97180239967678,-43.18744649443143,rio de janeiro,RJ
22040,-22.96700369193254,-43.18314576657629,rio de janeiro,RJ
22030,-22.968219049397007,-43.18823673772285,rio de janeiro,RJ
22051,-22.972496751601327,-43.18950774937962,rio de janeiro,RJ
22041,-22.968394910900845,-43.18999951289751,rio de janeiro,RJ
22010,-22.962079980841413,-43.1679761924808,rio de janeiro,RJ
22060,-22.973939675543917,-43.190175781579946,rio de janeiro,RJ
22011,-22.962511351924544,-43.17640771510184,rio de janeiro,RJ
22230,-22.93781597002137,-43.17619884430715,rio de janeiro,RJ
22250,-22.938518021928537,-43.17619539800332,rio de janeiro,RJ
22240,-22.93125598447676,-43.17881321481337,rio de janeiro,RJ
22290,-22.954859287264107,-43.18091709714924,rio de janeiro,RJ
22270,-22.95379584124873,-43.18465490536092,rio de janeiro,RJ
22245,-22.942045134994665,-43.192373725331656,rio de janeiro,RJ
22281,-22.957756281983983,-43.19249263780366,rio de janeiro,RJ
22291,-22.81859544240868,-43.27322500582838,rio de janeiro,RJ
22260,-22.94914024395528,-43.1890677882164,rio de janeiro,RJ
22451,-22.97823619758802,-43.2372780819727,rio de janeiro,RJ
22440,-22.987106811270102,-43.22749700083673,rio de janeiro,RJ
22471,-22.966645149316204,-43.20283415612552,rio de janeiro,RJ
22441,-22.9835768104334,-43.22072313001338,rio de janeiro,RJ
22470,-22.96555273382772,-43.2162783326504,rio de janeiro,RJ
22460,-22.96587724811021,-43.21897584321064,rio de janeiro,RJ
22620,-23.01333894087947,-43.30183519386577,rio de janeiro,RJ
22640,-23.00373619547281,-43.32184116956918,rio de janeiro,RJ
22631,-23.0043086872296,-43.32450783783356,rio de janeiro,RJ
22610,-22.99920563249489,-43.2722509879392,rio de janeiro,RJ
22630,-23.010698995411467,-43.33245982226944,rio de janeiro,RJ
22793,-23.00927096142304,-43.42940927644404,rio de janeiro,RJ
22775,-22.972956517889177,-43.39706327699233,rio de janeiro,RJ
22790,-23.01133469499096,-43.45025641534424,rio de janeiro,RJ
22783,-22.99280667740874,-43.44828652055829,rio de janeiro,RJ
22745,-22.936378144309987,-43.32533727849932,rio de janeiro,RJ
22735,-22.92013400805008,-43.36031889592586,rio de janeiro,RJ
22770,-22.93862838995325,-43.36065293880199,rio de janeiro,RJ
22753,-22.97938068457905,-43.3327651254376,rio de janeiro,RJ
22723,-22.915126647964037,-43.40987975082128,rio de janeiro,RJ
22785,-22.97552030068124,-43.48436102271125,rio de janeiro,RJ
22760,-22.94491421371684,-43.34638345749923,rio de janeiro,RJ
22710,-22.933084232038716,-43.36663107132555,rio de janeiro,RJ
22743,-22.933479697760923,-43.350149913122536,rio de janeiro,RJ
22733,-22.90805540699587,-43.365076570333606,rio de janeiro,RJ
23094,-22.87021479601226,-43.50911415119284,rio de janeiro,RJ
23066,-22.883500722206897,-43.62784933672958,rio de janeiro,RJ
23097,-22.851989999999997,-43.53704099999999,rio de janeiro,RJ
23092,-22.869434839575295,-43.55443024078128,rio de janeiro,RJ
23028,-22.979653543164588,-43.66396836773623,rio de janeiro,RJ
23047,-22.92744345406544,-43.5653325992267,rio de janeiro,RJ
23062,-22.906489452680457,-43.60277467929481,rio de janeiro,RJ
23013,-22.90160079739165,-43.54808307799064,rio de janeiro,RJ
23080,-22.900055909515867,-43.5630434682037,rio de janeiro,RJ
23017,-22.915539999999964,-43.54233999999997,rio de janeiro,RJ
23035,-22.94890612123084,-43.59927651548514,rio de janeiro,RJ
23056,-22.91676319900166,-43.61546420370485,rio de janeiro,RJ
23059,-22.91609268687132,-43.61169520062432,rio de janeiro,RJ
23081,-22.89414057340301,-43.56270255675458,rio de janeiro,RJ
23026,-22.99650433203871,-43.62572524077582,rio de janeiro,RJ
23093,-22.87987163281201,-43.53785563113858,rio de janeiro,RJ
23088,-22.88527356174625,-43.55370888481736,rio de janeiro,RJ
23550,-22.933875887039065,-43.68870134055625,rio de janeiro,RJ
