order_id,payment_sequential,payment_type,payment_installments,payment_value
45881387721786e660460cd8bfcb2010,1,credit_card,3,127.31
be73d4698f2f4939662dd7788cf3dad3,1,credit_card,1,45.0
d2f67144a4e6d027140260ae9ed6b648,1,credit_card,9,624.24
33cd2b3de2ec32a78518fd9a66c98641,1,credit_card,1,27.68
65b7f928b236039112ed2441d2237a11,1,credit_card,3,105.38
7430885c75f59ac3b7526e69a5a21e98,1,credit_card,1,45.09
17241db677e74dd094059c24370fb785,1,credit_card,1,102.92
51bba23b6fd5b430636450f273aadd8a,1,credit_card,3,160.12
e3e81ec82803ad01f1d0569485ea0b75,1,credit_card,2,169.56
4682ccc1cc6188dda05e841ad72bc5e8,1,boleto,1,76.08
fe78b46c19e9737d82d7dc5d7ea6ee77,1,credit_card,5,115.02
4d34da0824213ee7962a5c5ed32b3f51,1,credit_card,3,36.78
ca4d9163f73c29c767a726571e8baf23,1,credit_card,1,59.0
06aa0aa8c22027ebb953d501c4238512,1,credit_card,2,78.78
7f6945b2c635db3bce1cfb585ba82d33,1,credit_card,1,53.54
6b313b07f096e0b9354fd4f097abaed6,1,credit_card,10,227.27
fb95aa20d91cfc568a3bd223c03e9eff,1,credit_card,3,98.3
e6be529ac8d87744b406d4e03a8fe2be,1,credit_card,1,85.62
5468ed226abcf74527e93b11988e4a3e,1,credit_card,6,253.34
df638e8bbe2b487525b22f5c7a5c9231,1,credit_card,3,295.7
52628d72feaca84428e9d902d3985605,1,credit_card,3,96.67
1067b1fed93022ff928077f4db144386,1,credit_card,1,98.35
e06ff711ddcab05c3651a9b1bb003950,2,voucher,1,46.04
37f6cceb272b1ae10ed4bd8cc0d4a98a,1,credit_card,1,65.48
9f7b07e872a431807e81c38d6328502a,1,boleto,1,232.07
7f922477f06db4ab69f6f173f439088e,1,credit_card,1,43.28
223cd404de0ec7eabc319bed69fa1079,1,credit_card,1,95.22
c37564a174d094e685810303fd46b582,1,boleto,1,135.53
ed6104a0027e6a269ce0269f21c67f0c,1,credit_card,4,115.81
e1cbc1e8c3204aaecc891d1392f7b4d7,1,credit_card,5,416.54
5b7ffb8d013b6d0b4ae7a8f454fa9bd7,1,credit_card,3,93.52
dc66d02aa72baeed7ea19e8d5bf9531c,1,credit_card,1,164.54
47206fff1e56391bf30b5acbe7f5f7a2,1,credit_card,1,21.04
6c90fc612a10cf8c7c74570e1db07aa0,1,credit_card,10,542.66
4fd47db0e1bb9f59384ff16f8d533f80,1,credit_card,10,227.38
d2816e182d8750e410a4288b16a9ecd6,1,credit_card,6,194.3
b32226e3b83849c23551e39452d562cd,1,voucher,1,106.55
a1e393fb70c2916de4f93974682521a0,1,credit_card,7,72.07
360ea8da05d9705bd651981c6cfc9a22,1,credit_card,6,142.01
42769a5163a34297f4458dbccf206b36,1,credit_card,8,125.53
246e0ec5d427eaa6bd4569ac799d4f37,1,credit_card,5,129.47
e849e2829de302019ae8bd9924055171,1,boleto,1,606.46
cca0fdbe32d86d386a95c02433412640,1,credit_card,1,171.97
d9c5d64c3fa1b1abf251ddf4cb2683ee,1,boleto,1,85.08
e0043b9e113bdc5f84b14893d62e00ac,1,boleto,1,171.32
9553913bb01853f78a265724d13eda3a,1,credit_card,3,188.38
736e1922ae60d0d6a89247b851902527,1,boleto,1,7274.88
880ba0831c3fe181b5096a98d3c755e4,1,credit_card,1,30.13
ff40f38705c95a8eceea1a0db29bff66,1,credit_card,1,209.97
503d1a98081c7307e6e875ba8af189e6,1,boleto,1,238.49
eaa10b1bfc8e98b22d99dc4e96ef6a83,2,voucher,1,100.0
6106af2a0590979c9d7c7918f6eae6ae,1,credit_card,2,70.03
00275bce676303c3bfd7292aefdfa223,1,boleto,1,293.36
0739104e30e20de6c0956c0889a9b9dc,1,credit_card,8,394.31
ddcc7bc75d833f11bb5c8a7c1eda0c17,1,credit_card,5,145.52
da53145615b1d679fc6a9f3121d8bd85,1,credit_card,1,27.99
afa2c425be2efd14c19b4a0aa62f9b59,1,credit_card,4,248.76
40f486f48285528ce9da6577b086c451,1,voucher,1,72.66
32a5bc9d3f2a71d05c275cfb8d2adccf,1,credit_card,3,155.14
ae6bb3767e72eb4b280e50c3d46ed9ba,1,credit_card,1,68.43
042cfa84b1415cdcea821bcbc1bb8f4c,1,credit_card,3,62.27
51f15a10614267de8d770ec0ec09febd,1,credit_card,10,206.43
479374e6d18c89bd20eb4c80cc291fc6,1,credit_card,2,93.53
22c129d6b11c5113aafece4670d8719d,1,credit_card,3,56.92
1486436c20fbfcb9dbce0d90820b86a1,1,credit_card,2,24.66
a820e4b8830258a148d161ba6d8bf419,1,credit_card,2,42.11
30fe274ae9909568c501af6539d4306f,1,credit_card,1,23.19
3218aff04047889f8c6eaafbbcb4ea4e,1,credit_card,3,37.0
e59dbfb7d81fd513f1ffa941fe849c57,1,credit_card,1,117.97
e750c043ac98c8eb957cb52789f126b0,1,credit_card,4,144.0
e4406088398131aed8c21c5a4ec3442b,1,credit_card,4,109.55
7837962c3d0968b066e6e54738c2f307,2,voucher,1,350.0
e5454c2facaa42d8fcf1a1c5ab585666,1,boleto,1,116.25
616fa7d4871b87832197b2a137a115d2,1,voucher,1,80.38
c0e1586eda89047d683b2bc7d902037c,1,credit_card,7,89.56
b37fc42b9b16ca9e092edcf0c06bd1f5,1,credit_card,4,180.53
61fa8d2ee24cc80feecf24ec94c68e8f,1,boleto,1,487.64
ea5a5e11ad8f97f731325b326cc2f3e5,1,boleto,1,65.71
4ab2f2ac4c50d1a98dab6d9541a633ee,1,credit_card,4,88.28
737a2768fd261ef8391251a0ccbf150a,1,credit_card,7,75.79
094dbecbb0ab054a620f21c04e82df03,1,credit_card,4,41.71
7e41af71933a120d6d0fcf9249f19a85,1,credit_card,1,34.71
f0cb299a9702d7db4e501895d61d2baf,1,credit_card,3,122.89
5a85ba245a3a3bcb21334e761e0ef1a2,1,credit_card,6,62.23
6813f213a0d422a84a0e231bffc5fda8,1,credit_card,5,51.1
bbe5ef975154a7473c4c595fa3385edc,5,voucher,1,15.4
379fed4a1ab7b5a3e8126fe0b76b9ebe,1,credit_card,1,62.65
e9376e0fd65f7e856a08d32426f523ef,1,credit_card,1,167.7
7905d74aefff427d164bf8a4b274fc9c,1,credit_card,5,298.5
a9c7a298f4d31996b9a505ec79fcbae9,1,credit_card,1,135.0
4fb59cc4950521f470473ef761b30d7e,1,credit_card,4,208.48
4e376d36ceeae3f2cbf66cb0ca84c799,1,credit_card,8,173.59
574a92fb05e01159e32c2a4cba131e3e,2,voucher,1,16.04
b8d5cd6eb84d7b61c5c77ac4cb0b90b4,1,voucher,1,20.0
2608e8f1fa4c7e37526b68e2fd2e6d10,1,credit_card,1,85.62
ec07555943e04d757937a8bea3a75ed7,1,boleto,1,126.33
a8b7b51948bf9deabad95734d8470c5f,1,boleto,1,68.12
1d28f6017289eba334290b00546ea432,1,credit_card,5,58.39
2804400973412de4efdaf1399281199c,1,credit_card,2,154.09
1fbebbbba3149f89e410951ca531cae2,1,boleto,1,237.99
3dd1232f9ae258b596e0189d82e2a222,1,credit_card,2,157.32
afc164a698c08de061cc7173650121fa,1,credit_card,1,77.57
69d7a6c47dc11a476f79514694809c60,1,credit_card,4,291.84
52ef81c49a349b1162a7bd4a8c2034e4,1,credit_card,1,59.96
06c6a92df74580db95364b36aeb8f5b9,1,credit_card,2,47.59
4e6aa298577f90f026cfb1d07e86509e,1,credit_card,4,41.94
fda140e135ccab872e95fb03e76ba27a,1,credit_card,1,76.98
8bca89b4311c48e6e6a22acd5cebd242,1,credit_card,1,92.84
cc20f1526c8c9725da26e2563d40260e,1,boleto,1,215.14
615774e695ab140dcb5e1c0aeb15b9cc,1,voucher,1,92.19
d244f2083d5bb47133c5b240a8f6013d,1,credit_card,1,87.03
bc3551dbac6e56b70347f161a1c0e434,1,credit_card,2,173.49
c9cb31bb489f9ed567f42b13d15d8d28,1,credit_card,3,39.62
84529952b44a7b19788d9398f07b6eea,1,credit_card,1,67.5
67e7cace5deab160cedd95c80e6f60a8,1,credit_card,1,13.05
88407c8c6e12493ff6e845df39540112,1,credit_card,2,83.69
fc52f0b6b2799aab381d22c1500ec63e,1,credit_card,3,106.76
d5cbbe1602100752cd72f9630321613d,1,credit_card,1,29.35
e1ae83c728cb5ab4352082e5509056ff,1,credit_card,4,65.35
12aef789cfc998f5f44ddf27c24e354d,1,credit_card,3,138.24
5cc6d864fa9e1a90eaf5207737549ffc,1,credit_card,1,396.24
f6fe071c40a5c65d2756f92dac3506e0,1,boleto,1,80.1
7a58856993632824e92f700eff99340d,1,credit_card,9,91.16
056a1317ffaefaa2dff2d9ecb54fc7bc,1,credit_card,1,68.34
72c81a6a9dcf354f87393c361caa13ce,1,credit_card,2,166.35
a438cc4a17bee890885f11fb9a4ee39c,1,boleto,1,38.98
e631d7417c16066c831e8f2599673235,1,credit_card,1,121.97
790174a33341ef5cb1534732bfcbce28,1,credit_card,4,235.69
0b40648d6c533ac73822cb32caf5cfa3,1,credit_card,8,136.5
07f9acd4e59411df700a59f89d4da8ed,1,credit_card,8,85.65
6d07ebee9c7fa9c4749c7265c987bf0a,1,credit_card,5,87.63
faa72e2db68f17d71fa5c725cafc53ad,1,credit_card,1,126.2
b736f9c98deb53b03ac6e931f3373063,1,credit_card,2,99.43
aa04ef5214580b06b10e2a378300db44,2,voucher,1,250.0
09356cee7d8fee33dcb3ee80c1ccb14f,1,credit_card,1,35.0
3e50ccb3e4c2558e4235db553f8dc2b1,1,credit_card,5,111.6
366cd70c12d03e78401252dea8e27bf4,1,credit_card,2,154.44
a45087c16cf11897252052baabb332c0,1,credit_card,3,166.71
ce361366b38e58d923fe2e3cc60521f9,1,credit_card,5,162.77
32e3f54d03f202e02cfc79f9fd91fd06,1,credit_card,3,38.42
b7cf59f6158a9fd83ee0c75e95c65af0,1,credit_card,1,113.15
6cf30e050336c50f368c34da13c9e6a2,1,credit_card,10,126.02
f1c81a653dc5314b7aa62e06239f12c8,1,boleto,1,84.24
b9301fa4912e6d5f755e12b4986c5f84,1,credit_card,2,128.88
d9e85a628a68f162d46b273ae52d0119,1,boleto,1,94.21
f34349c1787f5a47ace7555af961a47b,1,boleto,1,465.23
6a0725621168540d5200cba214d6ebe7,1,boleto,1,115.86
820235f6d6341b0a1d64f22499ba07c0,1,credit_card,8,511.23
84c6aab1664b33eb5607e118dc4bced8,1,credit_card,3,57.3
d6ba0aa53ad5742259d45436b54d2b46,1,credit_card,2,111.92
7193174cc8337ec716bf7bef671ff759,1,credit_card,1,82.34
616d980107c4a1d6b7cbc85cd40890e8,1,credit_card,3,39.0
daf946e879dab6e7e6b3f968297c3fe3,1,credit_card,5,56.78
34e6d418f368f8079ae152bc178bc66a,1,credit_card,2,48.9
4e49c4d84e4e416dfa56e61889b7113d,1,credit_card,1,57.78
d3514b69ed01da5883fcaaabfe29453b,1,credit_card,8,359.19
fb260abf14e47c95a0b19acb1ab3ed43,3,voucher,1,14.06
54f0988d1c9f5f7f90410c09b2cbc6e5,1,credit_card,2,70.14
73de1db8eb6e493c5a6ed60c856a2076,1,credit_card,10,405.45
719bb3a1ecca0dc38551f11cd181cca6,1,credit_card,1,98.9
5fa643060454c5e14a75113a3800b787,1,credit_card,2,123.85
6dc5773abc829c019c8912d3993bc2c9,1,credit_card,10,165.71
cba3306126337d8de821145b22b9b0e0,1,credit_card,1,56.57
7368d87533725a6bef612cdc83678f4f,1,credit_card,4,236.54
be6619cf0f41dbf6491aafc3b5a0d638,1,boleto,1,192.64
32f0db75abd9599736ef815f021c684f,1,boleto,1,504.51
12d8f84b2205c7654fdf6768718d243d,1,credit_card,1,74.67
8fe3b44d3161e377a52ba346b2b0ec08,1,credit_card,1,53.48
546c8958ff67b28473cf140ec32a5a91,1,credit_card,10,102.56
ab722aebd7d92f979b381ec1d4080551,1,boleto,1,45.61
5cf925b116421afa85ee25e99b4c34fb,1,boleto,1,106.81
3f03a16ea2034e425f930d42cd315637,1,boleto,1,70.25
9040ee228f2a73cf71c59e19d2d1f1d8,1,credit_card,1,61.84
338be6220254203898339bb8b6021138,1,boleto,1,124.02
5baeaa8bec54f12f0aa0ee4b4d285cf9,1,credit_card,5,107.06
8a8bd4a338e17ace44431e99a2add1d2,6,voucher,1,2.16
3785ffb02b0b201a23df7daf357c271d,1,credit_card,1,54.93
4dd4745f66dc08de8b825edf6155ce4b,1,credit_card,2,64.23
853927b32b0ebc007ece729a314338cd,1,credit_card,3,214.05
0cdea1c34ce2e9ca670b2e6df1d6c207,1,credit_card,3,70.25
2343d4a98379202b11d3ec66c322ab57,1,boleto,1,46.19
38c08fbad68f49682733a8d83e997aa6,1,credit_card,1,52.78
2c203f4297ffa221e33a90171c24249d,1,credit_card,1,35.77
784a38e6df598963bf1d5e1b633eca5c,1,credit_card,1,71.64
99835a9f07d63f83120175303229a57e,1,boleto,1,62.02
89e9e2248c46410c319d535f06a23346,1,credit_card,1,41.26
681fc152c63481373cecdd46e390fe6b,1,boleto,1,150.1
5b7aed674843fc9b20d1c4cef543a761,1,boleto,1,59.22
0ce94e50ed7d28e7856f3d127990d17c,1,boleto,1,351.5
fd4a2838bede5695c44824f56cd274f2,1,credit_card,7,78.19
544bad401327a8f0de6786c7ccd73c8b,1,credit_card,3,263.13
5d31808356c1ecbf7eeadc61144a098c,1,boleto,1,228.67
b9d1db9d3e9608b2d37f962aaef45e03,2,voucher,1,26.2
e70405e60d48ff7771de55e6b39a09da,1,credit_card,1,128.26
454b6ccf9f8f2c12b3a00ee763e027b9,1,credit_card,1,60.42
ccb211459abb148401c4f7c596524cae,1,credit_card,4,266.75
2c353c9011928609140c2fe8c3f925a5,1,boleto,1,67.22
fb114a7255e9d0f59416a80b564638d4,1,credit_card,5,235.74
b80ad2b6c5b351d9e15b84a8008a7d87,1,voucher,1,62.33
8a601ac58a66e7a37b56294b81c2b373,1,credit_card,10,227.47
992cbe3e064cd39f9ccde60a29ffcd3c,1,boleto,1,364.88
af87d49b5a2696414bd17915b853c941,1,credit_card,1,67.5
9db0b5f3481614484592866ec7c902f3,1,boleto,1,183.93
dca63e525f9401c2d75b39006727511b,1,credit_card,7,76.14
03572de4ee0598b00c48f6de965fcf78,1,credit_card,8,313.82
d0f2eab6dd80aa594023f8ed3bd024be,1,credit_card,9,135.95
dc9a75be849e46bc94aa327ac9bc13a8,1,credit_card,4,435.44
71cefe5177d8b6b11dce9fa4060f01cc,1,boleto,1,58.82
693571876f68cfd82ad0772a4fe8136f,1,credit_card,1,62.2
687827c3a3bcdf03c6956d9bbe263ed5,1,credit_card,2,49.45
a5ee069718f4fc72e7a0567f4a45ba53,1,credit_card,2,107.46
989829039549b9b62b547646ee72c034,1,credit_card,1,55.24
e92900da13e75122f18f3694fd9e0230,1,boleto,1,305.97
1d75f74f2b35e491804fe25e4c5fd4dc,1,credit_card,8,196.5
2eb455a9ac809470168098ddf4e2a25b,1,credit_card,1,49.59
b07abc8b9acaf00e79b4657419f469f3,1,credit_card,1,23.72
ce500b2ca0d960f937fb4d24282d3291,1,boleto,1,151.53
31cad6ec7ac19b48d3eca43d624f6cfd,1,boleto,1,52.51
957109fd6a6321b74f0d9cf8969aff76,1,credit_card,1,64.55
4921567919029aa0950f3ebec0f91169,1,credit_card,2,119.97
832c61671b530bdc7d56880581bc2146,1,credit_card,5,103.55
4ee25083ee6cc047adea4955dce72c6d,1,credit_card,1,66.96
e154274f8d5b5bcef8bb9f51a54b218a,1,credit_card,3,85.14
37a5627c7451cf77174dbb624b22f8d4,1,boleto,1,88.08
60d33f204669abf0795294143b54d6b4,1,credit_card,3,116.75
d33a24a5ea67f8f5a06b0a32e53f3acf,1,boleto,1,78.19
ac8b3ecc5daa5b2d54a81b3ba337bf6f,1,boleto,1,118.3
9cd2255ff41cdabee2e24bd9ec5b2084,1,credit_card,2,57.23
0bc16cf0c58995bbc893af2e151534d0,1,credit_card,10,436.49
87ca2f8dc91bf074b1b0e441341b2a53,1,credit_card,1,187.38
5bc78a286b07fd8ad2198daf226ec008,1,credit_card,1,97.79
205f0525fe708de4db2434516fe7c376,1,credit_card,1,190.6
e030f5da42afc3b5b81b24d7c4d1bcb0,1,voucher,1,72.54
b1600c1915c18f85050002d08b6274a3,1,credit_card,3,343.95
5c79fa2db9227db840a45f20c3ce4833,1,boleto,1,159.56
7920e7d2f91a12543837febe80d5503a,1,credit_card,8,88.9
59bef859ee544206d66d43cd4a50fac9,1,credit_card,2,122.44
31be4a9a42c356eb746eee159757c1b5,1,credit_card,1,52.38
c6c96aae858cf470816e5080de363e47,1,credit_card,1,10.17
4f85d5b9b7d5cdc7e7f6ceb64aa47f5b,1,credit_card,4,148.04
d74cdf7dea16668a34d57964004f0e94,1,boleto,1,714.35
81161411335afb1d9c6dfd1b42a63eb3,1,credit_card,6,63.92
16bf4bebb63fe2842793fa1e3fbb83d9,1,boleto,1,27.68
6224401eebe13e25d470d8d6a9ef225e,2,voucher,1,57.89
973099d5fd52c77163406f2eba72dfc6,1,credit_card,1,585.64
42f364e1317053c36378cc534b19ab6e,1,credit_card,10,158.13
ce8cdf8291104b56565b8e6c6fb62901,1,credit_card,2,130.69
63ae84a9387b93ffa05dde71794f61f9,1,credit_card,1,105.69
383ba1470e3ace2021f232303b6d4097,1,credit_card,1,61.32
1ce624df940711ffea6e5176a18eee87,1,credit_card,2,99.65
b012c1697921f54e80780e034a93c871,1,credit_card,10,163.68
f55863be6758b60482c4bdfa3cd016ed,1,credit_card,1,126.04
e0e83bdc2be394626d0f9177dcde0889,1,credit_card,10,163.39
ca7296a83aa279afb28c2388a4f48891,1,credit_card,3,102.96
a4521fa62b4f3bbe260aecf4dbc78935,2,credit_card,1,25.77
bbe5ef975154a7473c4c595fa3385edc,2,voucher,1,15.4
ae58081c0be4ca730f53473f8f5d5df7,1,credit_card,1,27.29
f71f7cfa091dab4d5aaef7195c37c986,1,credit_card,8,195.1
d24ea7235cbfd0959d74ed0ce8d59c5e,1,credit_card,3,32.0
8a8bd4a338e17ace44431e99a2add1d2,3,voucher,1,20.0
1d699c4fd2ee485c965116e9c3fae0b3,1,credit_card,2,100.33
e5cba854ed90614d4334d4c5fa4fcbcf,1,credit_card,1,41.75
afd1ca4a245a9a04d0f8d5dc1ccb7ed3,1,credit_card,1,57.23
dc952dba5b4ae9cc2ea0eb4757f0cdd0,1,credit_card,3,74.35
b5781a5976dad5a78067d528713ef47e,1,credit_card,8,620.29
a9f6addcdb232b9d636f61f71c683349,1,credit_card,3,117.16
f2228e3e55ff956909ad7750f08516fd,1,credit_card,3,170.96
9f9d2b35ac2defefacb5c123b82b2223,1,credit_card,10,334.8
b94d017913e0b697201de9ec22c23f46,1,boleto,1,115.2
46bccbbbcccb1a8afec60c3bcbd287b7,1,boleto,1,68.63
a47209f5c19200ebf7bb28427db5fc1a,1,credit_card,6,138.74
f3381b1e6c37c70f2b3c9d211b166412,1,boleto,1,108.77
2fcae632b06e40088d1800fc1cfc3e69,1,credit_card,1,28.28
b5eb3252f8e5ded7044d176ed49e2ecb,1,credit_card,10,468.69
cd323a618a599ad1cedaeb75d1d5b8fd,1,credit_card,6,155.63
7cbb15d12a1bb13fde596f305857b22e,1,credit_card,3,32.38
ac78dbdaa55c30dbfb7eea9beaf31b81,1,credit_card,6,121.79
3f7aea4e3cecef996bd62713fbf8712b,1,credit_card,1,25.0
5a72aaf4a78a5e2b0ba132b0e9c21fb1,1,credit_card,3,39.1
d687704e16072248fd77450d3d4b70d6,1,credit_card,2,44.83
d60af32e2107bccc3efe66e3faad59c6,1,boleto,1,143.28
0bdba50744ca6b6e2c44940e00050e5f,1,voucher,1,148.15
78489b82e815cf23348985a3db599319,1,credit_card,2,347.37
eaa755795bc07ae1c3d55d7f6efe1dfc,1,boleto,1,37.52
1c4b283e95602be28c975207016558f1,1,boleto,1,37.83
fb469bc8a14b598d891a004c34546078,1,credit_card,1,32.38
809366b3993149432934a82e6e5b71d9,1,credit_card,1,70.72
020f04b3da1d597b9a00b825762299ba,1,credit_card,2,143.98
7a16d8eadd3c788ef0386c78218da6cc,1,boleto,1,96.4
540544251975ba4515aebe0ac8525067,1,credit_card,3,74.2
42d23fff3eee93c6c3b0ac65d3ca1e93,1,credit_card,2,88.58
e93561a5404a0ecc64f56eed482e05b1,1,credit_card,1,49.24
5f8772295e1adb4e4832c988d6b631b6,1,credit_card,10,199.89
80258201cda75aff559a9cc15eb0da49,1,boleto,1,88.03
c8035c255b0c345f46e7ed85cbaf1a79,1,credit_card,1,67.24
1b211e29b1a6d0431f4f9daff2f2e207,1,credit_card,10,256.91
efd5f6d335841ef212ce657580faf95d,1,credit_card,1,610.59
0fb3b7bbfc3693b115aa62a83fad2714,1,credit_card,1,656.16
95d9d2979d40161be87292ff88563cba,1,credit_card,3,64.58
6ede6615bc35ab422df675c8a25de420,1,voucher,1,46.54
9e784561e351e3749a4dc15902d0e7ad,1,boleto,1,54.83
53e4f7240aa13df65778901b7e368c5b,1,credit_card,4,134.08
9635ce9faca001ffd1c913c8e55deaed,1,credit_card,6,94.4
0c9f8646d592c21c2015b929996427af,1,boleto,1,56.96
65c681e03f100e0ef15a100838d6b357,1,credit_card,3,65.45
b1526a2bd67c99a417bbd10df7904bb0,1,credit_card,2,106.85
c15a3ce7617aeffb3bfed1f6340d66e7,1,credit_card,3,32.38
fd86c80924b4be8fb7f58c4ecc680dae,2,voucher,1,44.87
9d812ac753da7008021863feabbd291a,1,credit_card,4,223.98
22caa724849d26dec4cd73ffc70bc133,1,credit_card,1,83.55
49c9dc330935365ca454ba89a8a20efb,1,credit_card,2,81.6
9803d53681d599da06e759c5935f89e6,1,credit_card,8,355.76
486bce96008cea9cb14d0593189961da,1,credit_card,1,20.14
6a924969e49789ee7b332cdc7677c35f,1,credit_card,1,105.08
9aa70c8fac4649c143933fedf26730f3,1,credit_card,2,583.63
fa1885a7cb632c832c660cc710bae77f,1,boleto,1,98.34
fb11e3f2905ee0f75ef24f40def76252,1,credit_card,6,128.88
71488f40fcb86621a50c86a9e1ce486f,1,credit_card,1,47.29
fef9630717f341d93127dbf1d27650c9,1,credit_card,6,67.31
b58ad6013994eef55be5cdaf76a1a14d,1,credit_card,10,411.24
3bf31ab7902ee8a53800c1f3d57651eb,1,boleto,1,76.28
de76f809479b8391b6166b1448d83f3f,1,credit_card,10,202.82
a34f7357d374e2ef18edb18881327a0e,1,credit_card,2,94.21
4e574601fa03ae371593a005d9cc7a32,1,boleto,1,126.33
e0c51c7d23c16c36c365b7ae8bbe6782,1,credit_card,5,206.34
5a3bccb60104b1251c6a39e051c428ba,1,credit_card,5,91.23
b06ebf1a46fc060c183c59b092ce49ee,1,credit_card,1,72.76
89035fb6f9ed1693ad716ef81c18cdb2,1,credit_card,4,40.53
2e612a3508e4bce75344e6bfb68f28e0,1,credit_card,1,71.5
29182856a24c6eeb1d7b81ba1fe63190,4,voucher,1,7.33
a3a0cfe6661449e2d725b5b1ff658d84,1,credit_card,2,92.12
aeebf4abbcfb9bac43b6a31399a3e93c,1,credit_card,1,73.34
f52b64a627a310405cfd65e2a23acb23,1,credit_card,3,126.04
ac17f36b9ec35c47dc44e96558d33dc7,1,boleto,1,745.69
7729bd24067381622a58a0231d77fe2d,1,credit_card,5,314.41
5b74abebfd5bc1d137d7ade71c5cfd36,1,credit_card,1,58.79
8890828f16facb8b8a9c48194daccb85,1,credit_card,5,92.67
b4dc09cbd4cc735632779c738cda842b,1,credit_card,1,55.86
c2ca2bb17ed706c909f7011c18b1ba98,1,boleto,1,59.13
0d5fb8614978748bcfbef448c8a74a17,1,credit_card,4,201.96
6f518b2ff981751788c8e7dfe7dfbf90,1,credit_card,3,74.67
d55d5f2d92f548bd9928f3edef443395,1,credit_card,1,39.62
ead42f8f41e34c480a4a9185ab74b37e,1,credit_card,5,169.38
8223c1c9dfe33eb14644dd34a5213285,1,credit_card,5,240.32
078f6e79012194cd9eb77b10f6753d77,1,credit_card,5,171.16
fb260abf14e47c95a0b19acb1ab3ed43,2,voucher,1,20.0
bbc13e09a09a77b4f6ea6a981a399473,1,credit_card,8,183.6
5d9fde36e9b14f9c646577bb073b1486,1,boleto,1,108.22
a22775141b5e773fb0dec808e36bf9f4,1,boleto,1,37.03
419c1fa500ceff6a8d5ee78cf19d2a6d,1,credit_card,1,138.08
14b3ab242ab978f908ac651dcae21b8f,1,credit_card,1,36.0
351c9272da4d3af9d74d3b30ee84cdde,1,credit_card,4,106.38
8021c3dc6a034e6f153035028d421c94,1,credit_card,1,64.29
8fe860202f0d87213c4056f1030ae367,1,credit_card,3,242.48
7a37faa848114c1dfbe6b90f15af98fa,1,credit_card,5,214.14
5df16667b4591b93ff7b1930d8b7da36,1,credit_card,1,153.22
7e09cc861487709e81e6c729d2635208,1,credit_card,1,90.6
76fa5b8de9baa31b68062dbb6e708dc8,1,boleto,1,52.23
3d3977c331c2a5e7da23ea7057a4c317,1,credit_card,1,35.55
72221bc9de65dc6a45b9156909d2b6c9,1,boleto,1,50.0
b8f4980c2ec178504101b730e4e49918,1,credit_card,3,115.67
989c69b80eadc79ccae5fe89c92a35ce,1,credit_card,1,22.66
58bb1a30c2cb9520d5de66b39ed7cc0e,1,credit_card,3,39.23
8e1ded141534096603108f1ee5c27735,1,credit_card,1,27.68
2bfd14409ba8ba1153ce42b2abc44bb8,1,credit_card,5,167.81
4dbf5de576e0e8d18ad0932e1ed8e89d,1,credit_card,4,328.14
cab8cba54a55cc19762e10bf029dae6d,1,debit_card,1,259.9
f11d659584813daadb19252b9659a670,1,credit_card,1,57.0
3335f13449d5b75804a0a49611cf11a4,1,credit_card,1,57.6
fd038d8e957d1407c9928ef57603146e,1,credit_card,8,364.78
ea48f52bfae7e6ed254f9e8d052875b9,1,credit_card,2,24.42
c94ddd241e51ad691efa43aaee5b7f7d,1,credit_card,9,231.27
b2377b1954ac905f64a3797f58fc36d9,1,boleto,1,175.08
8b2a3c0228399148a783f5ed8c1ce83b,1,debit_card,1,42.09
ea048e4dd31fbc0e639a1aade37c7f3e,1,boleto,1,219.23
18914d929964317dc0a002fcbbd70d06,1,credit_card,1,41.22
a7e51dc801d3f66371a8896d54d04004,1,credit_card,1,82.98
569d43a54c364df5b367ab33e96eacf0,1,voucher,1,61.73
ad6b07be756ec7284a64503ac34f6975,1,boleto,1,723.48
ef2165ddd56495b711b9a61098a7e6f2,1,credit_card,1,58.69
e21fd08d7e36f975120cb6392ee71ad7,1,credit_card,10,231.27
6aef284c51f971e11cffc4e49caea7af,1,boleto,1,57.55
1e2b94b476c8738fbc5aed69524f2da4,1,credit_card,3,58.1
c00ec2c5d2f145b694e4f478c71c5711,1,credit_card,10,704.32
44918cef2a112fc3f8e4a9b676e5ab23,1,credit_card,6,125.43
04f92792b1960e9302825742e0751a5c,1,credit_card,3,246.88
1aa78d3a94e9d8054d63fd230c076bf6,1,credit_card,5,310.9
edecb0568b1317aa28a800d5fed23758,1,boleto,1,28.5
77ff5083402e50189ad3477e7dfcbaad,1,boleto,1,44.38
652a34a98deb42a4ce9408d3287a100d,1,credit_card,2,66.78
63dd1232853b91debb2470c70da85dca,1,credit_card,3,117.94
c5dc5eee680080a268100b420f8e960a,1,credit_card,3,112.17
70c9e0c247d9f1e785e3a31d2a333ec6,1,credit_card,1,69.9
14bc0695cb3e3a338887d250c7cfafb9,1,credit_card,8,309.28
d1d9e82abdaaa28b562b48d23f5e8203,1,boleto,1,522.74
92108d9a563df7232a318d0736680ea5,1,credit_card,2,209.91
27d6233886151ecc1ed368ce120ec5cf,1,credit_card,8,235.29
8fc946cd9c823c0d350def51cea2f603,1,credit_card,1,13.68
d2a113300be1ad556e4d030e6b83a0e0,1,credit_card,2,246.92
b76cebb0a09007c35a19e98b178acd63,1,boleto,1,94.4
