product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
210a8305d79b2f5719cbafb2c026797f,esporte_lazer,60.0,521.0,1.0,650.0,24.0,10.0,20.0
d39315154e72bfcbb3b85863ecdc41d6,esporte_lazer,53.0,354.0,1.0,1130.0,32.0,25.0,23.0
462ca84097e3116f8dc7642fb057b4b2,informatica_acessorios,32.0,1078.0,2.0,200.0,39.0,2.0,30.0
f76b8eae9da79861cd75f86a1020879e,casa_conforto,46.0,313.0,1.0,1800.0,55.0,7.0,23.0
3c5b70965b3d63c66a18dd46881a58c9,utilidades_domesticas,47.0,456.0,6.0,700.0,19.0,16.0,16.0
02dc711c164ca9c218d316491801ced9,moveis_decoracao,54.0,1959.0,2.0,3000.0,69.0,11.0,11.0
7413f40201dadc558699e8de1cbfa922,esporte_lazer,20.0,524.0,1.0,25200.0,38.0,4.0,38.0
fe9dfbe7f974621789683b7b78be2a16,beleza_saude,54.0,1131.0,3.0,5300.0,30.0,24.0,38.0
9981d5a8b44135a14dffa76e857d2d83,moveis_escritorio,64.0,1291.0,1.0,12500.0,57.0,54.0,21.0
e987172c2818cc16b2555bc130ac5fac,,,,,4700.0,19.0,52.0,19.0
569ffd16f8032478cbeb9800f2e94ba0,moveis_decoracao,49.0,544.0,1.0,410.0,39.0,3.0,28.0
50fd2b788dc166edd20512370dac54df,eletronicos,46.0,2285.0,1.0,150.0,30.0,10.0,20.0
2c52e710fd7c065119722cad50607252,relogios_presentes,53.0,539.0,2.0,197.0,16.0,11.0,12.0
10d2b7a176cd8a35bcae7c15e0e7626e,esporte_lazer,58.0,1033.0,5.0,750.0,16.0,10.0,11.0
5e34d2963378695699827b6e629392b4,esporte_lazer,48.0,989.0,6.0,700.0,24.0,15.0,23.0
7703b8cb5b77fbb36518ea91e2ca734f,relogios_presentes,54.0,192.0,5.0,250.0,16.0,2.0,11.0
258ee266f0b142b30248b7c57b56d579,beleza_saude,17.0,48.0,1.0,150.0,19.0,14.0,16.0
e558ed9db130cd52586bb4fcb1090132,malas_acessorios,43.0,784.0,1.0,900.0,19.0,51.0,36.0
4cc07f390b20092747e033df35805a15,moveis_decoracao,56.0,175.0,2.0,6300.0,50.0,25.0,30.0
4e3ebb4f257a1b5a8180093f6609aa72,ferramentas_jardim,53.0,1855.0,5.0,1600.0,28.0,9.0,27.0
64874a0d6c1ec460c2f59886c51b9711,perfumaria,46.0,647.0,2.0,532.0,21.0,12.0,17.0
652b078a8a6450ae6bf0823f150c7ede,esporte_lazer,24.0,178.0,1.0,3000.0,90.0,11.0,16.0
f3ce47ccf98da2906f6b8b1387618e07,utilidades_domesticas,59.0,987.0,1.0,10250.0,35.0,50.0,35.0
054515fd15bc1a2029f10de97ffa9120,esporte_lazer,50.0,799.0,1.0,150.0,18.0,18.0,18.0
5a790acce109b9b76e3446f96430a1d0,papelaria,49.0,658.0,5.0,300.0,51.0,15.0,15.0
3fae92f8d0ebb3317991934a6d717c47,cama_mesa_banho,60.0,306.0,1.0,1250.0,16.0,10.0,16.0
387f1559343d513c4383bdb99672e431,cama_mesa_banho,50.0,291.0,1.0,1050.0,40.0,15.0,35.0
940d38f0ef286bd93612fcdc91dd38ed,utilidades_domesticas,58.0,837.0,1.0,4300.0,30.0,30.0,30.0
c02a979508b4fbd64ce1db1ccd8dd6fa,informatica_acessorios,36.0,638.0,1.0,190.0,17.0,13.0,14.0
03d10117bf5dbd1e4f194566be73de5a,cama_mesa_banho,53.0,255.0,1.0,2350.0,45.0,15.0,35.0
a0f27f57faa493eaa9d1609c45f7d16d,livros_interesse_geral,34.0,623.0,5.0,850.0,40.0,5.0,30.0
87c9f9f88ecd5b9de26a0a61e06e1d67,esporte_lazer,35.0,783.0,1.0,214.0,18.0,15.0,15.0
57f2de7e1c6028c7d38a50cff155c794,esporte_lazer,44.0,221.0,1.0,400.0,40.0,6.0,25.0
c31795158ba761acc612817d1c5760a6,pet_shop,59.0,346.0,4.0,150.0,18.0,9.0,14.0
0f3f3612d3a594da318f0f7b175a9c14,relogios_presentes,55.0,1057.0,1.0,350.0,28.0,10.0,18.0
65769f6fabbfd7d399bb5851d9af3fba,esporte_lazer,63.0,3191.0,10.0,300.0,20.0,10.0,15.0
2f9c2888168b8c2d8e625905f3737057,telefonia,54.0,169.0,2.0,150.0,20.0,5.0,12.0
cfdea8fdeffa0be98a7e7d3e1dd71dcd,utilidades_domesticas,38.0,525.0,1.0,15600.0,104.0,10.0,43.0
6e2c62713ec17c681eacdf653dddb4e5,ferramentas_jardim,50.0,1430.0,5.0,300.0,17.0,4.0,11.0
0af4dce351fbee7db329f93260f68142,utilidades_domesticas,29.0,201.0,2.0,20000.0,52.0,52.0,35.0
ba9943916136c9959e24f71bdae28faa,informatica_acessorios,46.0,669.0,3.0,200.0,35.0,2.0,25.0
dbd55362ec13c706503b1c71a5068a1a,beleza_saude,53.0,526.0,3.0,473.0,21.0,16.0,13.0
07e1dae59ffce9e47d0f529361d492f6,utilidades_domesticas,58.0,706.0,2.0,14900.0,45.0,75.0,29.0
415800ba8edc079e255fcc4ee5790376,beleza_saude,53.0,1451.0,1.0,1150.0,30.0,12.0,16.0
096e14458100c2b6d10f72d69f80cf34,brinquedos,49.0,1172.0,3.0,2750.0,26.0,42.0,38.0
d5c263f4d651ba657c900ce70a4be7de,telefonia,59.0,458.0,4.0,350.0,20.0,30.0,20.0
c92a8559445ec8f63ecf90c7dd910b7d,,,,,1050.0,30.0,15.0,21.0
4ebb87ba41ca446326804d0e7f8dcc93,cool_stuff,46.0,642.0,1.0,1500.0,42.0,25.0,15.0
62d8daeee0db3a60c234c2d1bfd10651,cama_mesa_banho,46.0,113.0,1.0,350.0,40.0,4.0,30.0
abe236a52dbc43e90bad00fe6d794582,cama_mesa_banho,22.0,332.0,1.0,800.0,34.0,17.0,22.0
4b456247c6fd6370f0c01903b0c6d67d,informatica_acessorios,59.0,476.0,2.0,200.0,20.0,15.0,20.0
b60f6bba923daf524e87691951512e1a,papelaria,47.0,530.0,8.0,600.0,30.0,40.0,11.0
d8f254be723da6488610b42935533b05,relogios_presentes,57.0,239.0,4.0,300.0,16.0,2.0,20.0
de72026142ffc78ea7a8d6ce739056b1,telefonia,44.0,575.0,3.0,300.0,18.0,9.0,14.0
aeb37360d7dbf2f5136bb2ae449ac16b,brinquedos,59.0,214.0,2.0,7850.0,23.0,39.0,30.0
2423252b2432f1803e4f29e0974c6cf7,brinquedos,60.0,919.0,5.0,1167.0,36.0,20.0,28.0
d35825dd1741eee134506022d73f4e71,perfumaria,54.0,431.0,1.0,313.0,17.0,7.0,13.0
097d5a4bed2be012b4e46e6f5ae0694b,beleza_saude,60.0,1162.0,1.0,833.0,16.0,12.0,18.0
9069c427ca36847bc3907c09712f6cf8,brinquedos,56.0,1138.0,2.0,6250.0,60.0,20.0,40.0
8307d6d6781b40a6b3b4c222da56f274,,,,,500.0,23.0,15.0,29.0
ee0324bc19887939d7d0fcfca68ee955,moveis_decoracao,35.0,306.0,1.0,2700.0,37.0,30.0,20.0
2136c70bbe723d338fab53da3c03e6dc,relogios_presentes,55.0,167.0,3.0,200.0,16.0,2.0,11.0
bb6f30a0d7b5ea35ae9e052d52324002,moveis_decoracao,59.0,935.0,3.0,850.0,37.0,8.0,37.0
c82a4bcc05f054e3084e20df4ee969cf,utilidades_domesticas,59.0,642.0,4.0,550.0,27.0,8.0,27.0
848064637fb2f160e5456e94f1f58d5c,cama_mesa_banho,52.0,236.0,1.0,1200.0,38.0,7.0,29.0
deff29051b7f3eb939ef8bf8ca0e85a2,beleza_saude,50.0,493.0,1.0,300.0,16.0,3.0,11.0
d9545b3e8df3155bca5b302d0f7c3c1c,informatica_acessorios,58.0,1672.0,2.0,4350.0,30.0,20.0,20.0
5dcceb4689c06ac693117bc4296986ef,cama_mesa_banho,59.0,679.0,1.0,1000.0,28.0,14.0,16.0
7698e984bafd195f739522d13645012e,moveis_cozinha_area_de_servico_jantar_e_jardim,46.0,653.0,2.0,200.0,31.0,31.0,31.0
d9bdf643d95cb89844c0da1a0df1d16e,perfumaria,39.0,572.0,1.0,475.0,20.0,9.0,14.0
9fbfc0d1a475bb65f9c0e39bb927a99a,utilidades_domesticas,38.0,772.0,1.0,4450.0,16.0,29.0,23.0
52e8598530d1015c00613dbb14c307f8,bebidas,37.0,934.0,1.0,580.0,26.0,14.0,16.0
606a5b6dec14661643801e2cbf308b04,eletroportateis,50.0,84.0,1.0,600.0,16.0,35.0,25.0
952670bc019a73f0933157ec82ff6e4f,cama_mesa_banho,46.0,162.0,5.0,3300.0,60.0,18.0,50.0
912d1fc21117a94dc8a67186df6010a7,relogios_presentes,38.0,1069.0,1.0,458.0,18.0,12.0,15.0
82d81ab45858ba32dffde40acc8b3062,utilidades_domesticas,38.0,292.0,1.0,700.0,60.0,11.0,11.0
9538a4d0d20e31d209def88993f8dca3,moveis_decoracao,35.0,781.0,2.0,300.0,17.0,4.0,12.0
317a06884480d645d7f0bc82455ec277,informatica_acessorios,59.0,1926.0,5.0,650.0,25.0,11.0,15.0
70aa499facb0946dc40ff974166fd522,automotivo,58.0,1683.0,8.0,2700.0,46.0,16.0,25.0
ea99388f66ccc3a78b6c2d7725184b12,esporte_lazer,57.0,373.0,3.0,1400.0,65.0,10.0,16.0
bff2390f68a7b76b01ef61b684888261,cama_mesa_banho,55.0,555.0,1.0,600.0,16.0,10.0,16.0
ef8856db4e302ad33dc4d91e40f7593c,esporte_lazer,29.0,531.0,2.0,1350.0,41.0,10.0,35.0
62744bf012b60074e5fa0fcd657cbd34,moveis_decoracao,59.0,595.0,4.0,400.0,50.0,3.0,25.0
f9392dda35e35d69c08288c2c670897f,cama_mesa_banho,27.0,423.0,1.0,200.0,16.0,12.0,11.0
a3a7f611af275e93e51407214929f119,cama_mesa_banho,55.0,844.0,1.0,1000.0,25.0,5.0,25.0
f40e67d9fbad11e25f958cc8b534af73,beleza_saude,49.0,453.0,1.0,583.0,20.0,6.0,11.0
65fd9b358b7ee029fba34839e9c35fdf,informatica_acessorios,50.0,556.0,1.0,350.0,28.0,10.0,37.0
9bd01dd31e915573f3ab0bb9a6d7e113,informatica_acessorios,57.0,1177.0,1.0,1250.0,17.0,25.0,17.0
30dd245a5cc5a0def5b5d42b024a17b0,livros_interesse_geral,38.0,269.0,1.0,8170.0,17.0,17.0,20.0
de480e3ae31eea2d2d97d694c43172fc,informatica_acessorios,48.0,535.0,4.0,150.0,16.0,5.0,11.0
ed2067a9c1f79553088a3c67b99a9f97,alimentos,52.0,919.0,1.0,750.0,16.0,12.0,15.0
6db72cc3d861dbea370e6959aa850b8c,utilidades_domesticas,58.0,682.0,2.0,340.0,30.0,6.0,11.0
9e4a852f41aff52bafff133d9deb5eee,papelaria,55.0,382.0,5.0,5700.0,38.0,30.0,28.0
5568499d3c902609fbaa24d6639ef909,telefonia,58.0,540.0,3.0,350.0,17.0,4.0,12.0
69bad3501e439434005e16bfcb98968e,cool_stuff,57.0,330.0,1.0,2000.0,33.0,44.0,19.0
7efd7d1a1a985eae9fecdb134fd657d3,cama_mesa_banho,55.0,2373.0,6.0,2750.0,30.0,20.0,26.0
0ca16017057f20d572b8c01fcd7c5c28,moveis_decoracao,58.0,1497.0,3.0,2200.0,105.0,3.0,70.0
8e312c483d79e02dbc1d68cce77e26c8,cama_mesa_banho,50.0,451.0,1.0,500.0,25.0,5.0,15.0
1d6b1ff2a0ef2336832512132b3af6aa,moveis_decoracao,56.0,1892.0,6.0,1550.0,69.0,11.0,11.0
f71050e65776861c8c3ec7a2d2b0194c,utilidades_domesticas,49.0,506.0,1.0,3050.0,30.0,30.0,30.0
351eb84de99fb5e43d8706bc3f41fbff,moveis_decoracao,53.0,575.0,1.0,300.0,35.0,10.0,25.0
08a58dc963320d6073623382b9ceb920,informatica_acessorios,56.0,2590.0,5.0,400.0,17.0,7.0,13.0
0c2b45d82e82097170c709f30037dcb7,bebes,55.0,1632.0,1.0,600.0,20.0,13.0,13.0
2eb6e8f39feaf75fc5163f774d38f0f1,pet_shop,53.0,1517.0,2.0,467.0,19.0,15.0,18.0
41f9d5d764dc0fa4928c9177275e5763,construcao_ferramentas_construcao,42.0,251.0,1.0,400.0,16.0,16.0,16.0
a0bcb790b8f1249bec0369de04a72d33,cama_mesa_banho,59.0,1271.0,1.0,450.0,42.0,10.0,29.0
8bba564030745976b3975e212e113b6a,fashion_bolsas_e_acessorios,35.0,308.0,3.0,5000.0,22.0,53.0,35.0
07821918ef487fd64eb20b3c8aeb897f,informatica_acessorios,52.0,1873.0,1.0,267.0,16.0,16.0,16.0
5f00c50de3d989194f0439e343480372,cama_mesa_banho,55.0,486.0,1.0,1350.0,40.0,5.0,30.0
159e7e73295b609960c0797eb64b3d39,pet_shop,52.0,418.0,1.0,467.0,22.0,34.0,21.0
156fef830e2c8871e3f1bf4dadf8e312,esporte_lazer,54.0,436.0,1.0,1000.0,40.0,20.0,20.0
56b81eaffe3c2e7e54f3bdf2a935164f,moveis_decoracao,56.0,296.0,3.0,1400.0,100.0,7.0,15.0
163e6400e6dadd0fe04775c5e9331fda,bebes,29.0,462.0,1.0,500.0,47.0,10.0,36.0
8eed2a3a47f27f69cec34ff9562fc7b9,ferramentas_jardim,59.0,623.0,1.0,500.0,25.0,16.0,16.0
1529199a7d88ac40cef5b4a508f18f2c,esporte_lazer,38.0,1043.0,2.0,500.0,17.0,5.0,13.0
f0fd2799d9eb02ccb6efa890519a6c4d,moveis_decoracao,59.0,456.0,1.0,5200.0,60.0,40.0,45.0
8794dfe7cd526fa69414f8364e09470c,fashion_bolsas_e_acessorios,51.0,220.0,2.0,150.0,24.0,4.0,34.0
1891f20b2a27a8b700d7a7ff5a7a0039,cama_mesa_banho,42.0,110.0,1.0,400.0,40.0,4.0,30.0
389c2351d11b4f543c93ceb7e966315d,informatica_acessorios,38.0,665.0,1.0,850.0,16.0,11.0,37.0
5b71073dc2a8c72a945d7c5000c3c199,bebes,35.0,265.0,1.0,218.0,18.0,19.0,17.0
6a222302a2e1749b050b0897a01765f2,automotivo,41.0,276.0,1.0,950.0,25.0,10.0,15.0
6ab9d49c399f239bc88ea28c7568213f,,,,,250.0,22.0,2.0,32.0
f1b067568bb39768f754b0d1ab1abcf6,papelaria,54.0,241.0,4.0,3750.0,60.0,2.0,15.0
cadb69af336c16aba5c5223599821245,eletronicos,41.0,386.0,1.0,200.0,25.0,7.0,16.0
e30d5b80f5e85b8f9e7c627b5d594b38,perfumaria,55.0,347.0,3.0,1000.0,33.0,16.0,20.0
acc444eb5ad26f79d5a11baa6a03c439,moveis_decoracao,53.0,626.0,1.0,9400.0,35.0,45.0,45.0
380b4664ba5bb18cc9db78ee6bac3558,relogios_presentes,44.0,322.0,4.0,250.0,16.0,2.0,11.0
ba4a91633739ceceb2b73b627e2cfbc3,moveis_escritorio,57.0,1296.0,1.0,8750.0,52.0,51.0,17.0
186fe07c8b8005ec6a498587ffbc1352,relogios_presentes,60.0,193.0,3.0,200.0,16.0,2.0,11.0
259a24ea2a742082c43dd2f5ce116b52,bebes,28.0,381.0,1.0,1454.0,24.0,22.0,20.0
5d66715cc928aadd0074f61332698593,eletronicos,52.0,390.0,1.0,150.0,20.0,13.0,18.0
2a4d7470cdcf5e02f7ad83e56971bb80,pet_shop,60.0,770.0,3.0,12800.0,45.0,50.0,34.0
2b0c892ab2b8e600a0b186db31f5947d,esporte_lazer,49.0,903.0,5.0,4325.0,40.0,25.0,33.0
115e606ac8059e4cfa1c6c3310fb365c,informatica_acessorios,57.0,1525.0,4.0,285.0,17.0,10.0,13.0
bbf76ccd9b620fb13136c95bc5adb5da,cama_mesa_banho,60.0,490.0,4.0,18600.0,58.0,40.0,49.0
eb2e510c7e0f62651d0156e769928970,automotivo,51.0,817.0,2.0,150.0,20.0,6.0,17.0
404c6e8590cbb06f8c5e911d8a90b1e5,esporte_lazer,43.0,231.0,2.0,2700.0,60.0,15.0,15.0
ba80c9f47a84d1e08465f72e22930c83,pet_shop,41.0,901.0,1.0,150.0,19.0,10.0,15.0
c20a3f598c16d77249da67e81caa8317,utilidades_domesticas,57.0,529.0,4.0,575.0,16.0,18.0,12.0
c36140521283624c2368a1f6c2fec1ab,bebes,53.0,1608.0,4.0,1300.0,42.0,25.0,15.0
9ecadb84c81da840dbf3564378b586e9,moveis_decoracao,41.0,789.0,1.0,950.0,20.0,35.0,20.0
060cb19345d90064d1015407193c233d,automotivo,49.0,608.0,1.0,7150.0,65.0,10.0,65.0
4cc8bfa581f41841ce5e24aba773a44a,cama_mesa_banho,50.0,381.0,1.0,875.0,25.0,18.0,40.0
6d97e5cb4df5111845c6aaafba7111ca,eletrodomesticos,55.0,657.0,1.0,417.0,22.0,25.0,27.0
5f19455f0c3902e89f16a6042bd4221d,beleza_saude,53.0,1136.0,4.0,7600.0,30.0,31.0,38.0
3d98ab25b3b0c893c78f2ce1dc31e1c4,consoles_games,33.0,379.0,1.0,389.0,20.0,16.0,16.0
1d94d1e0c7fb2dcf2811e093d2ca303b,,,,,17150.0,62.0,36.0,46.0
226be9996759442f90f73b7d24c6baff,utilidades_domesticas,50.0,246.0,3.0,1950.0,16.0,105.0,14.0
3516632e8f52b679ff83d1665ecc990e,informatica_acessorios,45.0,267.0,1.0,167.0,16.0,12.0,13.0
a6621d4ee609f3f917d04c11ca8f0161,brinquedos,55.0,889.0,3.0,2800.0,48.0,27.0,18.0
525947dbe3304ac32bf51602f9557c12,cama_mesa_banho,60.0,236.0,1.0,2600.0,34.0,7.0,32.0
b42f9966116a4518f832f1a13ec8456a,eletronicos,56.0,280.0,1.0,200.0,25.0,7.0,16.0
497bf3fd2bfb679b5fb1bdbde4950ff1,moveis_decoracao,27.0,117.0,3.0,300.0,17.0,9.0,11.0
315274d6751133f612a67ccfa00c0522,instrumentos_musicais,30.0,599.0,2.0,350.0,17.0,7.0,11.0
430d215740da7fdda91cc938f8fd92f6,telefonia,50.0,2641.0,8.0,260.0,19.0,7.0,13.0
d5cfc4570ec66c853873c3a7be07e377,telefonia,59.0,466.0,3.0,400.0,17.0,5.0,12.0
fec76cdd2170ca10b02e2f0d81ff4123,esporte_lazer,48.0,888.0,1.0,200.0,16.0,6.0,12.0
11fd9d7ba552e1d28872e008acf1e050,cool_stuff,31.0,1194.0,3.0,10225.0,19.0,11.0,11.0
100260bf9206d859dc8db128c8c5afc9,utilidades_domesticas,46.0,79.0,3.0,300.0,21.0,10.0,18.0
059edbecfc72eba55fbd079a25c4ab6b,beleza_saude,36.0,1129.0,1.0,473.0,22.0,18.0,21.0
7041ae473941c8270e3a0f3cf73a379f,cama_mesa_banho,62.0,665.0,1.0,2400.0,42.0,11.0,36.0
6cdd53843498f92890544667809f1595,beleza_saude,51.0,625.0,1.0,900.0,25.0,12.0,38.0
64f905cf518f84bfe0fbcc33bf6f0e9a,esporte_lazer,26.0,303.0,1.0,983.0,28.0,15.0,29.0
3edc3d3ffe806f5115118f86cbf5a021,esporte_lazer,26.0,621.0,2.0,300.0,26.0,8.0,16.0
ff9a23dcd6b233811bd2a7be174a8e4c,beleza_saude,53.0,841.0,1.0,150.0,20.0,10.0,20.0
b84520a57891e7a8ae2c68741dcc7146,relogios_presentes,56.0,660.0,3.0,250.0,16.0,2.0,20.0
ff4c1a248a5110d784de5c67a9106d67,pet_shop,60.0,590.0,3.0,1150.0,20.0,35.0,30.0
4256cf575577f02e6c98d452ad40fa63,moveis_decoracao,52.0,747.0,4.0,13200.0,40.0,60.0,40.0
36940188c2ad1a212b94931a08cc3c29,telefonia,51.0,380.0,1.0,115.0,19.0,5.0,11.0
28a652ff04e43c1bc57937a9f8770f9b,papelaria,55.0,264.0,4.0,7700.0,28.0,55.0,37.0
bc3d15dd90a6794ea7710f1642aae319,,,,,4050.0,31.0,24.0,26.0
f0354861ab19941a53209c2acbb1b604,brinquedos,22.0,546.0,1.0,1007.0,33.0,27.0,22.0
0816234aa8a9ed73333cc61afb578bd1,malas_acessorios,41.0,940.0,3.0,550.0,16.0,30.0,20.0
4e72c18c19fee00460f9504012cb244d,moveis_decoracao,59.0,205.0,8.0,950.0,31.0,11.0,26.0
a2a91fe6d8762e0371abd964cef88ec6,utilidades_domesticas,27.0,49.0,3.0,300.0,25.0,10.0,23.0
fa3a067994b6fd52b6ce674ee19a5bdf,utilidades_domesticas,52.0,1063.0,2.0,2200.0,89.0,5.0,20.0
1600dcf1cea8c0c83702e07b577ab231,relogios_presentes,57.0,181.0,4.0,250.0,16.0,2.0,20.0
db858d1d14f31fbf7f38036ac7a3fcf4,telefonia,51.0,1157.0,2.0,575.0,20.0,20.0,20.0
29427de7f8a9ee983d9dbc51cec569b4,cool_stuff,54.0,995.0,1.0,4475.0,44.0,24.0,31.0
7fb04722aba7a2b632bac8f9819796f3,beleza_saude,48.0,594.0,1.0,1850.0,24.0,36.0,23.0
3b60d513e90300a4e9833e5cda1f1d61,,,,,450.0,20.0,12.0,15.0
1191e61a83c807323c6c1cb5eac9ff3c,telefonia,59.0,777.0,6.0,350.0,17.0,4.0,12.0
9ef3514cbcbf73d8b7d294036f99737f,utilidades_domesticas,53.0,1708.0,3.0,1650.0,69.0,10.0,40.0
64fb265487de2238627ce43fe8a67efc,cama_mesa_banho,55.0,329.0,1.0,1825.0,44.0,14.0,34.0
b1bd2eebcf90443f4f17e71bb89468a2,esporte_lazer,52.0,520.0,1.0,200.0,16.0,15.0,15.0
c3097e07a0a5de0d4b4c836d90c5a284,eletronicos,43.0,425.0,1.0,200.0,22.0,11.0,16.0
ad673c1cd02b966e931f9db4fdc34791,informatica_acessorios,39.0,1321.0,3.0,350.0,22.0,11.0,17.0
461f43be3bdf8844e65b62d9ac2c7a5a,relogios_presentes,35.0,591.0,3.0,444.0,20.0,14.0,16.0
e1e932dfb67414e80b87ad97688cf2a3,brinquedos,45.0,404.0,5.0,3850.0,52.0,7.0,55.0
aef5dacb8cffba210a6e307dd01e4923,cool_stuff,55.0,410.0,2.0,1150.0,36.0,16.0,24.0
fc2053a22dde0b067898ea436a86ec6e,cama_mesa_banho,57.0,158.0,1.0,1900.0,38.0,10.0,33.0
8b5a201cdb79e1962baa08534f71d382,relogios_presentes,59.0,488.0,2.0,250.0,16.0,11.0,11.0
5b4b8595bd33017cf3c87c8ab09c2e42,papelaria,54.0,231.0,1.0,150.0,17.0,6.0,11.0
ca92f5c2276bfd491db575cd9de5a70d,fashion_calcados,54.0,404.0,2.0,800.0,22.0,12.0,33.0
387e781bdd254dd8821e6194af0fa8d7,utilidades_domesticas,63.0,497.0,1.0,9950.0,47.0,20.0,60.0
bf128711128b70eaa9e07df69e9a75e2,telefonia,61.0,992.0,1.0,600.0,23.0,6.0,15.0
9fc0c73ce4d0eaaead44e81eeefebeb0,esporte_lazer,57.0,1949.0,1.0,350.0,21.0,26.0,21.0
63de2743d05ab59d85caa49e49459ac1,beleza_saude,51.0,951.0,1.0,178.0,18.0,11.0,17.0
74f6667fd85d8261aef8e980f235a38b,pet_shop,54.0,485.0,2.0,150.0,27.0,9.0,27.0
c3da6347b3df112e52de0d6f9443158b,construcao_ferramentas_construcao,41.0,654.0,3.0,2900.0,43.0,14.0,17.0
af91083bde899b201798b52ae89babea,beleza_saude,44.0,937.0,1.0,350.0,19.0,12.0,13.0
c0c17f0a42c3ebda98f5805722969aee,telefonia,34.0,198.0,3.0,100.0,16.0,14.0,15.0
e58a56ad705cc3e02d6db9ae1a16c406,construcao_ferramentas_iluminacao,49.0,522.0,4.0,150.0,20.0,10.0,20.0
38a3986954ae656fba0263c496a8b447,cama_mesa_banho,55.0,161.0,1.0,1300.0,46.0,7.0,51.0
23f2ebdf4d6f7badc8bbd40af362f681,casa_construcao,50.0,894.0,1.0,866.0,21.0,18.0,21.0
b1ab8c16165f6d66427b01ac9b26e141,beleza_saude,40.0,735.0,1.0,150.0,16.0,2.0,11.0
e878662b68e175a58b5951e44574d5c8,,,,,2000.0,33.0,8.0,23.0
b2a276c8b8261ba2c2c46bcfa1f522ee,perfumaria,44.0,828.0,4.0,1000.0,20.0,20.0,20.0
9c7ce59c96e74dfdfc51f13a4a6c3869,relogios_presentes,59.0,261.0,2.0,250.0,16.0,2.0,20.0
19421075ae0b585f2dc13ff149e2119d,esporte_lazer,32.0,1797.0,1.0,150.0,16.0,16.0,11.0
ee0c1cf2fbeae95205b4aa506f1469f0,perfumaria,44.0,334.0,1.0,200.0,16.0,16.0,13.0
cea1262b2dd1dd56c1b4f1f1c19b14d4,eletrodomesticos,59.0,138.0,1.0,200.0,27.0,13.0,17.0
11bbef4e2a44601d9dd471aa1fb433e6,beleza_saude,52.0,1222.0,2.0,838.0,28.0,14.0,21.0
f7ee078cfab4ad9144e1d75fd0258c5b,perfumaria,56.0,703.0,4.0,650.0,43.0,16.0,27.0
542b3d80712d51eefe3a3cd1c5f4e8fe,cool_stuff,49.0,223.0,1.0,400.0,30.0,30.0,40.0
1e1a186a03f0d98268516827690d4fd2,bebes,60.0,1078.0,4.0,575.0,16.0,18.0,17.0
03e4e6709b7d6415746769c0bc3e9131,brinquedos,42.0,762.0,2.0,3890.0,36.0,28.0,36.0
daafec509b3be08be40be8318dcd1b79,cama_mesa_banho,56.0,123.0,2.0,350.0,70.0,8.0,60.0
310b993294194cea025dcc9c23637b62,utilidades_domesticas,54.0,417.0,2.0,8650.0,80.0,15.0,33.0
6c3effec7c8ddba466d4f03f982c7aa3,consoles_games,56.0,237.0,3.0,100.0,16.0,12.0,12.0
98d61056e0568ba048e5d78038790e77,automotivo,49.0,546.0,1.0,6400.0,63.0,11.0,63.0
b5a3bb1341d217322573b76c03d7b81e,cool_stuff,45.0,2066.0,1.0,1650.0,33.0,44.0,19.0
dc404a1496a08f9f5540c8b5d4b92925,brinquedos,46.0,753.0,2.0,1582.0,31.0,31.0,35.0
e9def91e99c8ecb7c5cef5e31506a056,brinquedos,34.0,867.0,2.0,500.0,19.0,11.0,20.0
d678178aa4291cd25a755a90188375c8,moveis_decoracao,43.0,789.0,1.0,950.0,20.0,35.0,20.0
0e362037e5f02f62c8ce89f49cb9d520,perfumaria,53.0,666.0,2.0,133.0,20.0,10.0,16.0
0f025e441822f059a260a6ec3001ec0e,cama_mesa_banho,47.0,612.0,1.0,550.0,30.0,6.0,22.0
5496efb86aea6e3862b6cb394dc020f8,informatica_acessorios,55.0,545.0,1.0,800.0,30.0,16.0,16.0
0454c95c31d75e5f86c354896a3d9814,moveis_cozinha_area_de_servico_jantar_e_jardim,44.0,246.0,1.0,25000.0,98.0,14.0,40.0
5f6906793eb1d554d76c39398ce08693,moveis_decoracao,56.0,297.0,2.0,700.0,100.0,5.0,11.0
0dce093fc7ec4dec214256df878e3c08,relogios_presentes,57.0,1049.0,3.0,200.0,16.0,6.0,11.0
38db388d2fc1b20662fcfd3f38b0be28,construcao_ferramentas_construcao,60.0,2060.0,3.0,1700.0,16.0,32.0,34.0
9048cbd294fe0c1a3ec8c8248bc2cadd,instrumentos_musicais,63.0,927.0,9.0,7500.0,55.0,18.0,45.0
edc044b1d3b518153d2b3b2c811ff0e2,cool_stuff,60.0,1707.0,2.0,2200.0,62.0,7.0,35.0
4cde3ff89f4a66c712c088e5542ee7a6,moveis_decoracao,55.0,241.0,1.0,2100.0,50.0,12.0,40.0
884186aaa2ba70b64827a86966f583bd,cool_stuff,31.0,804.0,1.0,1185.0,26.0,26.0,33.0
25e2023ed83352bde98dc1490d14c3d8,brinquedos,30.0,1024.0,1.0,887.0,30.0,22.0,20.0
033e5e4f49acb5621c782ac8a37aa90b,malas_acessorios,43.0,533.0,2.0,175.0,16.0,10.0,16.0
3319ec949aa117693a4d6fd941858af9,malas_acessorios,36.0,468.0,1.0,1200.0,40.0,22.0,30.0
